date,time,Tx(GONG),Ty(GONG),Tx(HMI),Ty(HMI),lon(GONG),lat(GONG),elon(GONG),elat(GONG),lon(HMI),lat(HMI),elon(HMI),elat(HMI)
2020-01-31,18:00:00,790.483016701125,-545.1638972920687,803.3632656581859,-523.193014750087,104.81402269757379,-35.01174488161714,10.0,10.0,104.9851902245341,-33.532123414637645,10.0,10.0
2020-02-01,00:00:00,792.2696413677188,-546.9060740913296,806.7246719906859,-527.4589696462,104.92408107563676,-35.06300815512375,10.0,10.0,105.15747222501614,-33.641267858209915,10.0,10.0
2020-02-01,06:00:00,795.590699620776,-556.9161727007302,815.3348815888949,-536.750370116774,104.97313580900105,-35.367784889198774,10.0,10.0,105.34869615206732,-33.72931252275764,10.0,10.0
2020-02-01,12:00:00,795.5129517094099,-565.4054857899828,812.5266989961003,-539.8861679396132,104.94678821238679,-35.625025708309714,10.0,10.0,105.42660039960819,-33.79268721830894,10.0,10.0
2020-02-01,18:00:00,792.7576577037428,-570.6045409437917,814.0782365431157,-547.7874956641904,104.88177165760958,-35.73106422992824,10.0,10.0,105.53746256153818,-33.851739921304286,10.0,10.0
2020-02-02,00:00:00,nan,nan,nan,nan,104.84876999368223,-36.03714809811967,10.0,10.0,105.50422379099848,-33.83233022203567,10.0,10.0
2020-02-02,06:00:00,nan,nan,nan,nan,104.8763639275416,-35.609221318507736,10.0,10.0,105.51000793279712,-33.81913462047931,10.0,10.0
2020-02-02,12:00:00,nan,nan,nan,nan,104.95769935718313,-35.824717064519646,10.0,10.0,105.47056091257835,-33.77325601570093,10.0,10.0
2020-02-02,18:00:00,nan,nan,nan,nan,105.0217810428618,-35.45653830947499,10.0,10.0,105.39895434977528,-33.707382038941844,10.0,10.0
2020-02-03,00:00:00,nan,nan,nan,nan,105.06606904390179,-35.393259464853564,10.0,10.0,105.3040752573578,-33.6351824288455,10.0,10.0
2020-02-03,06:00:00,nan,nan,nan,nan,105.0253413298192,-34.98297252156077,10.0,10.0,105.24408271651986,-33.513835123269914,10.0,10.0
2020-02-03,12:00:00,nan,nan,nan,nan,104.96741559585695,-34.878243145068026,10.0,10.0,105.10326943528257,-33.413618784537434,10.0,10.0
2020-02-03,18:00:00,nan,nan,nan,nan,104.86889651804285,-34.75566188715186,10.0,10.0,104.96804056321844,-33.31110308808449,10.0,10.0
2020-02-04,00:00:00,nan,nan,nan,nan,104.72511267047628,-34.63105601856892,10.0,10.0,104.84269753518629,-33.191122194936035,10.0,10.0
2020-02-04,06:00:00,nan,nan,nan,nan,104.54427525642177,-34.39130438664149,10.0,10.0,104.72161467062428,-33.014113125056106,10.0,10.0
2020-02-04,12:00:00,nan,nan,nan,nan,104.33646135520272,-34.274541658024525,10.0,10.0,104.60842874388388,-32.719986948964575,10.0,10.0
2020-02-04,18:00:00,nan,nan,nan,nan,104.14084703768408,-34.12525597679757,10.0,10.0,104.67760687319522,-32.536258202537304,10.0,10.0
2020-02-05,00:00:00,nan,nan,nan,nan,103.83872303811701,-33.99526335512368,10.0,10.0,105.64717112291218,-31.57307824968416,10.0,10.0
2020-02-05,06:00:00,nan,nan,nan,nan,103.59675779077322,-33.888207807577444,10.0,10.0,102.2653169955382,-26.985731802432934,10.0,10.0
2020-02-05,12:00:00,nan,nan,nan,nan,103.3523940525484,-33.79997729454872,10.0,10.0,96.29120899120302,-22.47870974098485,10.0,10.0
