date,time,Tx(GONG),Ty(GONG),Tx(HMI),Ty(HMI),lon(GONG),lat(GONG),elon(GONG),elat(GONG),lon(HMI),lat(HMI),elon(HMI),elat(HMI)
2020-01-11,18:00:00,-2141.451497454662,192.79705609521142,-413.4585608399939,787.075430727381,229.39884637357903,2.386712946266984,10.0,10.0,248.5753294112304,49.94741857267586,10.0,10.0
2020-01-12,00:00:00,-2146.3013289878145,193.80142805168347,-409.0131550373044,804.1317599524632,225.9934875323487,2.398956113325428,10.0,10.0,243.53468636576852,51.92508760713372,10.0,10.0
2020-01-12,06:00:00,-2150.4012210937217,194.78593852917209,-398.1193794305436,813.6911430097713,222.59500919044285,2.4116571555389896,10.0,10.0,239.6807814766899,53.35111025411477,10.0,10.0
2020-01-12,12:00:00,-2153.809923407156,195.5931704162125,-384.4678699735086,830.1479133650653,219.20360900514683,2.421036667686141,10.0,10.0,236.4768850405589,54.8497467352125,10.0,10.0
2020-01-12,18:00:00,-2156.5796965633053,196.05156012971528,-369.9732289642561,849.9805421283792,215.8195247087601,2.4230024931353267,10.0,10.0,232.7855119939079,56.76903775311426,10.0,10.0
2020-01-13,00:00:00,-2158.7261381191197,196.03408196205964,-354.28995819180267,869.5033181604988,212.44305144425067,2.414558663699934,10.0,10.0,228.15088349457756,59.18715438553282,10.0,10.0
2020-01-13,06:00:00,-2160.221141984919,195.4526076738732,-346.19338008970954,886.5256008859419,209.0745554907008,2.393680528370236,10.0,10.0,221.36253023528684,61.77289211336978,10.0,10.0
2020-01-13,12:00:00,-2160.935214138357,194.20448786522968,-356.60649734968314,891.9329978608231,205.7145868435421,2.358180949722624,10.0,10.0,210.513908082516,63.7722091492005,10.0,10.0
2020-01-13,18:00:00,-2160.6297975247726,192.2563894893714,-405.70057123992586,881.3683442469479,202.36362182918447,2.307675951241393,10.0,10.0,200.46808209312,62.201380469346105,10.0,10.0
2020-01-14,00:00:00,-2158.7948187938887,189.73506571520818,-445.9869414423592,867.2237064003735,199.02182072392532,2.2460252528690945,10.0,10.0,192.70223395646596,60.45652270540046,10.0,10.0
2020-01-14,06:00:00,-2168.9670487465337,169.97573066429928,-489.31248787930235,839.5783152317626,195.71959609832948,1.7583767103642922,10.0,10.0,185.79744529889416,57.94767224078628,10.0,10.0
2020-01-14,12:00:00,-2155.270109416917,172.91580141039802,-549.8510227904188,798.0889243098696,192.38650556312112,1.8434852309443683,10.0,10.0,181.39253143561328,53.62361574509164,10.0,10.0
2020-01-14,18:00:00,-465.7567487971392,845.9369781842482,-590.0808494202793,755.2155665319864,184.13479822771842,58.428824306264545,10.0,10.0,182.83549138660544,49.00398689686156,10.0,10.0
2020-01-15,00:00:00,-469.55136119644163,844.5594981887506,-587.4058623141608,752.665695156113,182.45872434706303,57.79141715391846,10.0,10.0,182.20401705385868,48.336129565045155,10.0,10.0
2020-01-15,06:00:00,-463.22119777952315,841.7447184257535,-576.2319884542376,755.7743873669439,180.83304271060416,57.63749810950775,10.0,10.0,180.44494125170425,48.577639611861706,10.0,10.0
2020-01-15,12:00:00,-463.992334254086,845.7509754801831,-567.2228077922482,759.804198426785,179.55602679177375,57.1644688302212,10.0,10.0,178.63100392332368,48.744347407402884,10.0,10.0
2020-01-15,18:00:00,-446.3148178213742,844.3250603483352,-555.6462855786085,765.2949878746913,178.3162112302584,57.54519643911197,10.0,10.0,177.07614253611442,48.998938765844784,10.0,10.0
2020-01-16,00:00:00,-438.8108812274877,849.7748002989975,-534.1500489120372,772.671984174935,176.85147016878102,57.58592111832207,10.0,10.0,175.4858395382544,49.85306025341279,10.0,10.0
2020-01-16,06:00:00,-422.79708957090037,852.8538001599838,-513.6895281721372,782.8611959194426,175.38386467151622,58.051744381666346,10.0,10.0,173.76584077208977,50.80782716123767,10.0,10.0
2020-01-16,12:00:00,-407.1814232179895,859.6014036899695,-490.79512345837435,793.3896284299337,173.97640229648098,58.577380037015025,10.0,10.0,172.45061905699237,51.76731080927106,10.0,10.0
2020-01-16,18:00:00,-382.9203390909825,866.941882710884,-468.1598360149656,809.7114492168722,172.52126764178678,59.70556420618208,10.0,10.0,171.02808895209097,52.9615676553516,10.0,10.0
2020-01-17,00:00:00,-361.49591087293817,880.3493664221835,-448.00867415103136,825.5352435333067,169.74800719083652,61.34892503220183,10.0,10.0,168.37942772808054,54.489832489091604,10.0,10.0
2020-01-17,06:00:00,-358.87443523271935,892.1177992943643,-435.2198634541128,832.9792372326853,164.63394245532191,62.49750626604931,10.0,10.0,164.85156597679912,55.63736746376469,10.0,10.0
2020-01-17,12:00:00,-363.7115534751209,892.9769664474591,-432.56304205418564,843.0315848450957,159.66547010844758,62.74867321036311,10.0,10.0,161.16499719345939,56.2865770315356,10.0,10.0
2020-01-17,18:00:00,-353.41542526753614,892.3980780411405,-422.54031809838483,844.5004778646362,155.70937603665766,63.61648615377,10.0,10.0,157.7971709180394,56.99705017566229,10.0,10.0
2020-01-18,00:00:00,-356.5949903121218,895.9393836443347,-414.31648773048073,851.290038535092,150.69452642002898,64.00314004061313,10.0,10.0,155.28661978825423,57.43758200599622,10.0,10.0
2020-01-18,06:00:00,-361.10509631200694,896.1538130896222,-402.33176035573706,855.1922948576132,146.0848380309264,64.08015057540446,10.0,10.0,152.12269028874297,58.28894277878135,10.0,10.0
2020-01-18,12:00:00,-362.6437682672404,897.8600999001018,-397.9728723056615,859.857103413163,141.89661520427256,64.26081127551049,10.0,10.0,149.22478403858406,58.56457328014965,10.0,10.0
2020-01-18,18:00:00,-366.1710898485034,899.9873772613362,-391.3617160685826,864.1695196041794,136.88044001759502,64.52259820913649,10.0,10.0,146.88456558962454,58.75883585831434,10.0,10.0
2020-01-19,00:00:00,-374.76088869059464,899.7309243264931,-380.9853532225825,864.3677596789016,131.9685438518481,64.36602246739827,10.0,10.0,144.46577550758332,59.11239717320127,10.0,10.0
2020-01-19,06:00:00,-386.80608042608947,897.6051017530368,-2138.013683278812,177.19592035755642,126.22901763076388,64.11940114151848,10.0,10.0,130.88839831418662,1.6272067611757401,10.0,10.0
2020-01-19,12:00:00,-395.9686185910832,886.9124241422237,-746.3499877052382,-603.3810855476523,120.71450123765014,63.746214649358556,10.0,10.0,107.44461765019574,-39.14045261008171,10.0,10.0
2020-01-19,18:00:00,-437.9668469920289,866.8431492921403,-787.2910491477232,-537.6047189194513,116.86487456368687,60.8894297161243,10.0,10.0,106.4841345214341,-34.5218037542352,10.0,10.0
2020-01-20,00:00:00,-2120.633252013242,154.5832163995058,-786.8212520533708,-525.472595340658,121.93272205190155,0.9933844540217529,10.0,10.0,105.74009431778828,-33.817283401863484,10.0,10.0
2020-01-20,06:00:00,-2109.941981896991,174.33886914671382,-782.0666504246183,-516.9041182630095,119.04228654855629,1.41211362849487,10.0,10.0,105.28384422456423,-33.35037279876295,10.0,10.0
2020-01-20,12:00:00,-755.0692187973764,-534.3313693282843,-765.1245427082757,-506.1068680087858,104.8184610544073,-34.813765653603284,10.0,10.0,104.93743102372663,-33.09226523073546,10.0,10.0
2020-01-20,18:00:00,-742.7395874646028,-525.6671224025255,-755.923113421537,-493.87259872523583,104.40890607489784,-34.4587887248755,10.0,10.0,104.9208102297775,-32.39671616873322,10.0,10.0
2020-01-21,00:00:00,-726.1777122688945,-517.9225885767884,-786.7123875471298,-413.83078923146485,103.98988217800928,-34.225584622462456,10.0,10.0,102.793082161063,-27.25999469896688,10.0,10.0
2020-01-21,06:00:00,-710.79046949232,-514.3102878072065,-843.4487660990562,-341.1243141939408,103.50379860934606,-34.096312425171035,10.0,10.0,96.40201155753188,-22.271658751641045,10.0,10.0
2020-01-21,12:00:00,-688.1475074712653,-508.7931628561271,-824.9046696475708,-327.1714961483125,103.11421393548666,-34.04512470038803,10.0,10.0,96.27857185184172,-21.706735706989043,10.0,10.0
2020-01-21,18:00:00,-665.9025264533702,-506.41060484035864,-803.337370893918,-323.3887320617247,102.65436531265965,-34.083142886930496,10.0,10.0,95.8021398891352,-21.734366743465973,10.0,10.0
2020-01-22,00:00:00,-643.9981184797361,-507.2466173292725,-789.7548737472389,-329.985021637933,102.13085110218915,-34.216213050289035,10.0,10.0,93.7819773835257,-22.27519859009325,10.0,10.0
2020-01-22,06:00:00,-614.6954203776551,-508.21780788718047,-771.5377334658988,-328.66885982484587,101.69130221950948,-34.5536482648564,10.0,10.0,93.13255734413215,-22.316016565830488,10.0,10.0
2020-01-22,12:00:00,-579.9221312946174,-510.22326721337885,-746.0274212989025,-326.0753552110123,101.2490587780101,-35.11610525133588,10.0,10.0,92.51325417383384,-22.40975154501361,10.0,10.0
2020-01-22,18:00:00,-546.0518660892267,-528.9794533023412,-719.5828882844652,-324.6110724577711,100.67030288371842,-36.458260244777456,10.0,10.0,92.09084750531923,-22.512212593764033,10.0,10.0
2020-01-23,00:00:00,-506.69656917685637,-648.2188896462391,-686.8439531952607,-323.8124537952465,93.88159143350836,-45.165510192621156,10.0,10.0,91.82330625136714,-22.72684184584929,10.0,10.0
2020-01-23,06:00:00,-511.9541228604503,-650.4225232771067,-661.3924678508192,-362.50884687046585,89.7668443544803,-45.31178240238762,10.0,10.0,89.78151059804405,-25.224317218694786,10.0,10.0
2020-01-23,12:00:00,-494.77401897544036,-650.1608486689379,-634.1664845631458,-386.87230011122114,88.61023672305784,-45.364457322547615,10.0,10.0,88.29783564301752,-26.868474153828675,10.0,10.0
2020-01-23,18:00:00,-473.9624550165609,-650.3858277041775,-597.519938782556,-457.88379354048067,87.5941778919835,-45.53546061463224,10.0,10.0,85.97020057743806,-31.482809602579565,10.0,10.0
2020-01-24,00:00:00,-452.5922381812706,-653.0413319687077,-562.497405848233,-462.11398703304,86.53054043418352,-45.82255790877167,10.0,10.0,85.38911944461455,-32.090341111107314,10.0,10.0
2020-01-24,06:00:00,-422.6401289782953,-654.6473860460441,-551.8604260953143,-504.36419164554786,85.93951076710083,-46.307408604457216,10.0,10.0,81.63627681871615,-34.80195489666845,10.0,10.0
2020-01-24,12:00:00,-391.05403735884477,-662.9478905131559,-583.255757154664,-493.4873780235466,85.39700259583663,-47.11895432646668,10.0,10.0,75.82566077117652,-33.928889211318086,10.0,10.0
2020-01-24,18:00:00,-358.4377034183126,-677.6530735613637,-553.8382282089442,-482.68820209831426,84.82302827307082,-48.26276652175694,10.0,10.0,75.26605477058467,-33.602327673555514,10.0,10.0
2020-01-25,00:00:00,-318.19483361509634,-692.9726058931548,-525.6666084360331,-482.32145623873015,84.61234363838287,-49.77330089482678,10.0,10.0,74.69031823235397,-33.68044317501603,10.0,10.0
2020-01-25,06:00:00,-279.21387150813825,-709.2915894821117,-536.9519527077209,-496.5845597545988,84.43878736849187,-51.258127827599296,10.0,10.0,70.03685607944125,-34.476666946730425,10.0,10.0
2020-01-25,12:00:00,-208.45401299418882,-778.6407769168663,-508.1213500786107,-491.76800553527886,84.58221800800307,-57.87067732450957,10.0,10.0,69.48852442649414,-34.33075469191856,10.0,10.0
2020-01-25,18:00:00,-187.21947168721817,-800.0176120309909,-471.23131186887616,-486.1872347666012,82.32001542568996,-60.101331213516254,10.0,10.0,69.23265648159139,-34.3245920614056,10.0,10.0
2020-01-26,00:00:00,-170.14639248955064,-807.7163188868612,-440.10302581964066,-483.63847410057673,80.62205100121021,-60.952226380117025,10.0,10.0,68.95141493157898,-34.11227299382766,10.0,10.0
2020-01-26,06:00:00,-153.23938414384608,-812.5633342113592,-401.46537281060586,-480.09445728993364,79.14375623861551,-61.526289162433535,10.0,10.0,68.76140128014008,-34.11134933980902,10.0,10.0
2020-01-26,12:00:00,-137.82251097541302,-816.6451960704278,-359.83843066543335,-477.3887800298143,77.68210321687451,-61.87002404900418,10.0,10.0,68.72388824595053,-34.14929680145171,10.0,10.0
2020-01-26,18:00:00,-109.6792197516188,-814.8632611004657,-315.30281321005896,-475.46521065460297,78.0236709145497,-61.83783932674225,10.0,10.0,68.82684300233646,-34.22671882836588,10.0,10.0
2020-01-27,00:00:00,-72.72707503312267,-808.632307116452,-273.4513343104627,-475.9272776229727,79.55473935163364,-61.33018033171054,10.0,10.0,68.890926923753,-34.14994803939075,10.0,10.0
2020-01-27,06:00:00,-34.23679560283199,-801.8036321284488,-224.1079954858869,-475.8596832186772,81.11214688231001,-60.512812259265786,10.0,10.0,69.195103873771,-34.29593014457054,10.0,10.0
2020-01-27,12:00:00,14.530881969796575,-786.5326596351855,-174.49151030322537,-477.1453972513863,83.557172800505,-59.23242235044872,10.0,10.0,69.512383804788,-34.4234678596287,10.0,10.0
2020-01-27,18:00:00,61.89847731820306,-709.595097902578,-119.51891426229851,-478.55599780001563,84.4863290691287,-51.99780516365831,10.0,10.0,70.11237985152596,-34.67083167089799,10.0,10.0
2020-01-28,00:00:00,103.68734565764456,-683.3635651740084,-9.391611579805614,-468.43091405329085,84.78713081109649,-49.9253729126999,10.0,10.0,74.64958432585671,-34.041406353127925,10.0,10.0
2020-01-28,06:00:00,149.04783509138247,-662.676399360505,48.598126944197844,-467.56461636709787,85.16932369408606,-48.07874494349765,10.0,10.0,75.43896031169946,-34.08126726732752,10.0,10.0
2020-01-28,12:00:00,198.33505658943375,-646.1119528470747,132.62938067479132,-528.6046063369215,85.90803559101124,-46.740749088585304,10.0,10.0,78.6426625896467,-38.249379492175315,10.0,10.0
2020-01-28,18:00:00,251.4379800271409,-637.2025540522371,282.926040042057,-445.2866012868296,87.13444631259918,-45.984294165922535,10.0,10.0,85.44420757470289,-32.437004143007776,10.0,10.0
2020-01-29,00:00:00,304.3495881932232,-636.3543709069163,337.67039107628534,-438.5269441943908,88.42795360482813,-45.591658359832365,10.0,10.0,86.11608473571671,-31.895097632353462,10.0,10.0
2020-01-29,06:00:00,355.8668715441481,-635.3741939202021,397.8347176233895,-433.97739269789724,90.04229942067442,-45.448699689081685,10.0,10.0,87.03555105570244,-31.252732195603727,10.0,10.0
2020-01-29,12:00:00,472.2721291319514,-626.0362490191444,494.0249525838591,-354.86227807887497,97.85130730648045,-44.17304596163243,10.0,10.0,89.40005373481077,-25.93127089933641,10.0,10.0
2020-01-29,18:00:00,597.6161644785286,-518.6152231552778,577.8458225118877,-319.00756876362425,101.02963395810501,-35.865899680591724,10.0,10.0,92.112877579502,-23.442435274741197,10.0,10.0
2020-01-30,00:00:00,640.7841956535291,-511.56729036617,623.674424908984,-317.9577498459525,101.74100322023315,-35.01699250546329,10.0,10.0,92.94390134899872,-23.22967225320382,10.0,10.0
2020-01-30,06:00:00,677.1833443216941,-512.2178454664938,670.2720387080471,-324.8530921175603,102.37052256488137,-34.668775120859536,10.0,10.0,94.039464783812,-23.3688022179052,10.0,10.0
2020-01-30,12:00:00,706.6739166703065,-514.2188565483008,722.9872929035434,-486.85427990951246,102.99113342779829,-34.51603376841629,10.0,10.0,104.13273090805464,-32.81706048197761,10.0,10.0
2020-01-30,18:00:00,727.9747890237609,-515.0845572380791,744.1900540334981,-495.9676352669262,103.57406186267995,-34.46067326705277,10.0,10.0,104.04923599328926,-33.047341150356196,10.0,10.0
2020-01-31,00:00:00,746.8441542208216,-519.0570532919396,766.3709508366853,-503.82186949764366,104.03515382277521,-34.49676339534724,10.0,10.0,104.22058652269077,-33.127870491100744,10.0,10.0
2020-01-31,06:00:00,762.8895236706018,-525.4429289649992,782.2394732422702,-510.82155716173247,104.34327199297562,-34.615248709565485,10.0,10.0,104.50604803212698,-33.281589701608766,10.0,10.0
2020-01-31,12:00:00,776.4047727672789,-534.1020462929284,789.2040346040263,-514.924916678997,104.57848810225109,-34.81695935268126,10.0,10.0,104.7761162233114,-33.472264316531515,10.0,10.0
2020-01-31,18:00:00,786.7910245056772,-544.5615261094171,803.3632656581859,-523.193014750087,104.75245739213636,-35.1039895648071,10.0,10.0,104.9851902245341,-33.532123414637645,10.0,10.0
2020-02-01,00:00:00,789.8730757297933,-546.7644543918657,806.7246719906859,-527.4589696462,104.81473255733525,-35.13688958370645,10.0,10.0,105.15747222501614,-33.641267858209915,10.0,10.0
2020-02-01,06:00:00,793.0157673875453,-559.0106620265561,815.3348815888949,-536.750370116774,104.7365464240204,-35.56273930043793,10.0,10.0,105.34869615206732,-33.72931252275764,10.0,10.0
2020-02-01,12:00:00,792.1200104900906,-570.8758196410137,812.5266989961003,-539.8861679396132,104.47468238077862,-36.02917552628121,10.0,10.0,105.42660039960819,-33.79268721830894,10.0,10.0
2020-02-01,18:00:00,789.5738802760256,-569.5390153933271,814.0782365431157,-547.7874956641904,103.99049258816315,-35.86415339184255,10.0,10.0,105.53746256153818,-33.851739921304286,10.0,10.0
2020-02-02,00:00:00,783.7638029822638,-585.1249748441363,nan,nan,103.63292367878657,-36.541824110683656,10.0,10.0,105.50422379099848,-33.83233022203567,10.0,10.0
2020-02-02,06:00:00,nan,nan,nan,nan,103.79925595094835,-36.465890948274975,10.0,10.0,105.51000793279712,-33.81913462047931,10.0,10.0
2020-02-02,12:00:00,nan,nan,nan,nan,104.27272469067276,-35.88641527464364,10.0,10.0,105.47056091257835,-33.77325601570093,10.0,10.0
2020-02-02,18:00:00,nan,nan,nan,nan,104.65917555032406,-35.75996946872467,10.0,10.0,105.39895434977528,-33.707382038941844,10.0,10.0
2020-02-03,00:00:00,nan,nan,nan,nan,104.86458162471735,-35.59285898301802,10.0,10.0,105.3040752573578,-33.6351824288455,10.0,10.0
2020-02-03,06:00:00,nan,nan,nan,nan,104.94345777081713,-35.4140038704314,10.0,10.0,105.24408271651986,-33.513835123269914,10.0,10.0
2020-02-03,12:00:00,nan,nan,nan,nan,104.90673518069515,-34.95106958923713,10.0,10.0,105.10326943528257,-33.413618784537434,10.0,10.0
2020-02-03,18:00:00,nan,nan,nan,nan,104.8306457135322,-34.853668622356274,10.0,10.0,104.96804056321844,-33.31110308808449,10.0,10.0
2020-02-04,00:00:00,nan,nan,nan,nan,104.70853997265749,-34.76376547617073,10.0,10.0,104.84269753518629,-33.191122194936035,10.0,10.0
2020-02-04,06:00:00,nan,nan,nan,nan,104.54293894120512,-34.68023102696602,10.0,10.0,104.72161467062428,-33.014113125056106,10.0,10.0
2020-02-04,12:00:00,nan,nan,nan,nan,104.37270930133744,-34.46802350616745,10.0,10.0,104.60842874388388,-32.719986948964575,10.0,10.0
2020-02-04,18:00:00,nan,nan,nan,nan,104.14249280047224,-34.39185174432797,10.0,10.0,104.67760687319522,-32.536258202537304,10.0,10.0
2020-02-05,00:00:00,nan,nan,nan,nan,103.93098601139702,-34.27576410005468,10.0,10.0,105.64717112291218,-31.57307824968416,10.0,10.0
2020-02-05,06:00:00,nan,nan,nan,nan,103.7071371984186,-34.198352642393914,10.0,10.0,102.2653169955382,-26.985731802432934,10.0,10.0
2020-02-05,12:00:00,nan,nan,nan,nan,103.47514800266731,-34.14896839204095,10.0,10.0,96.29120899120302,-22.47870974098485,10.0,10.0
2020-02-05,18:00:00,nan,nan,nan,nan,103.22261571742328,-34.12394764063616,10.0,10.0,95.9897815091074,-22.272743607488604,10.0,10.0
2020-02-06,00:00:00,nan,nan,nan,nan,102.91831756677256,-34.13278859297689,10.0,10.0,95.24844518924309,-22.263607044571856,10.0,10.0
2020-02-06,06:00:00,nan,nan,nan,nan,102.56433616493065,-34.17931995336673,10.0,10.0,94.1652028777702,-22.438164834530948,10.0,10.0
2020-02-06,12:00:00,nan,nan,nan,nan,102.1678727952196,-34.275454707630786,10.0,10.0,93.73326385440564,-22.431568785144897,10.0,10.0
2020-02-06,18:00:00,nan,nan,nan,nan,101.8773219899001,-34.483883952591746,10.0,10.0,93.14392958682491,-22.46984304680928,10.0,10.0
