date,time,lon,lat,elon,elat,HP-Tx,HP-Ty
2021-11-11,09:39:38.244559,52.93904699756465,-19.29689345146658,0.0,0.0,-541.5713010237087,-361.39942354411596
2021-11-11,15:39:38.244559,51.47304154648595,-18.79104308336103,0.0,0.0,-520.557530763559,-354.87210215467906
2021-11-11,21:39:38.244559,50.69996415056513,-18.65048875167232,0.0,0.0,-485.98343622498214,-352.6979345236265
2021-11-12,03:39:38.244559,50.262417344293866,-18.50065903300109,0.0,0.0,-447.29089815332554,-351.5046657333175
2021-11-12,09:39:38.244559,48.42089679333687,-17.434100416550056,0.0,0.0,-430.77547885128297,-335.9680982284582
2021-11-12,15:39:38.244559,47.343099469241245,-16.21302254939871,0.0,0.0,-401.5551969583612,-317.18287088604563
2021-11-12,21:39:38.244559,46.87302796104665,-16.04375866627281,0.0,0.0,-359.1076236665249,-314.46549851520314
2021-11-13,03:39:38.244559,46.42399340470869,-16.04610253722377,0.0,0.0,-314.29716983111575,-313.39551856759147
2021-11-13,09:39:38.244559,45.79034443213681,-16.515531761259748,0.0,0.0,-272.9679276822135,-321.44975981409283
2021-11-13,15:39:38.244559,44.716311014268435,-19.76631540799375,0.0,0.0,-234.61774309165776,-373.6741281491477
2021-11-13,21:39:38.244559,44.10897048348716,-20.787605054589932,0.0,0.0,-191.6595223194454,-389.48507026417474
2021-11-14,03:39:38.244559,44.33623615298312,-24.730197204706176,0.0,0.0,-133.0033619713504,-449.70928258295714
2021-11-14,09:39:38.244559,42.50090286998802,-28.76796998748717,0.0,0.0,-106.49453681730665,-506.79359084593057
2021-11-14,15:39:38.244559,37.235674280626874,-31.032237537576176,0.0,0.0,-132.4548876611516,-539.1153001699748
2021-11-14,21:39:38.244559,23.181098253724194,-33.93924481445023,0.0,0.0,-275.0792184143793,-579.5095125571314
2021-11-15,03:39:38.244559,9.839414534273974,-26.412410826565292,0.0,0.0,-433.21435343148187,-466.84698498424785
2021-11-15,09:39:38.244559,1.0681263985240657,-26.439031355970933,0.0,0.0,-501.99361404939555,-464.0164300752039
2021-11-15,15:39:38.244559,354.3747509281706,-26.010466559759067,0.0,0.0,-548.1839462269563,-458.596943825451
2021-11-15,21:39:38.244559,350.87745061931884,-24.980754444600908,0.0,0.0,-553.7030336854514,-441.4171104748126
2021-11-16,03:39:38.244559,349.36605411309625,-24.34154874473237,0.0,0.0,-533.5835085336585,-431.1418792546192
2021-11-16,09:39:38.244559,348.540664032892,-24.05707169462063,0.0,0.0,-505.47881159791723,-428.7838949729209
2021-11-16,15:39:38.244559,346.3670610602817,-24.433750868822564,0.0,0.0,-490.6244824072346,-435.3955235514827
2021-11-16,21:39:38.244559,343.69314988467966,-23.5297619553386,0.0,0.0,-484.8731572101824,-420.533127472493
2021-11-17,03:39:38.244559,343.1733407376293,-22.45691868071766,0.0,0.0,-451.2565659673419,-404.26062896311834
2021-11-17,09:39:38.244559,342.9518234280124,-21.84780347375528,0.0,0.0,-412.78641244163737,-397.2830291676367
2021-11-17,15:39:38.244559,342.38786880241196,-21.562685802136997,0.0,0.0,-375.07358927093446,-393.54607799455135
2021-11-17,21:39:38.244559,341.51739843943557,-21.47759875286339,0.0,0.0,-338.50128188333474,-390.6142391258574
2021-11-18,03:39:38.244559,340.9390157723797,-21.186517628150117,0.0,0.0,-300.8860398954712,-388.5927347766452
2021-11-18,09:39:38.244559,340.33199436124585,-21.081488794608426,0.0,0.0,-259.7774056948256,-385.9151101153979
2021-11-18,15:39:38.244559,339.9512558218953,-21.019755887946847,0.0,0.0,-214.70828952081501,-383.77291156484137
2021-11-18,21:39:38.244559,339.9697537274946,-20.877953819502263,0.0,0.0,-164.79841326293536,-383.9338504298248
2021-11-19,03:39:38.244559,339.85218227634573,-20.913740268320943,0.0,0.0,-114.71976611646824,-383.67096815336316
2021-11-19,09:39:38.244559,339.91689589004886,-21.010979949196155,0.0,0.0,-61.62882584356703,-384.5018457983532
2021-11-19,15:39:38.244559,340.22350775430857,-21.195800964365933,0.0,0.0,-4.697552249766886,-387.06763426685893
2021-11-19,21:39:38.244559,341.0929643516271,-21.54549214623258,0.0,0.0,60.989607797087906,-392.4095208493974
2021-11-20,03:39:38.244559,342.6374586958613,-22.163460494876965,0.0,0.0,135.66791034858213,-399.3350985498361
2021-11-20,09:39:38.244559,344.1632856699005,-24.12164160013706,0.0,0.0,207.42569212282604,-429.9285031153196
2021-11-20,15:39:38.244559,350.3409784551874,-24.75993856648963,0.0,0.0,345.7297392293343,-438.69315364635935
2021-11-20,21:39:38.244559,10.310980787631927,-26.619055684444323,0.0,0.0,625.716124527123,-456.1060277359909
2021-11-21,03:39:38.244559,44.44370529241247,-25.483121564968588,0.0,0.0,865.4760230896862,-418.25235003031344
2021-11-21,09:39:38.244559,50.44616842624555,-19.805604268253813,0.0,0.0,nan,nan
2021-11-21,15:39:38.244559,54.39979990736947,-20.364425356425038,0.0,0.0,nan,nan
2021-11-21,21:39:38.244559,92.1529114669411,-25.927642729912293,0.0,0.0,nan,nan
2021-11-22,03:39:38.244559,92.72360497986395,-26.066534971035516,0.0,0.0,nan,nan
2021-11-22,09:39:38.244559,112.90266480675747,-16.32961054291792,0.0,0.0,nan,nan
2021-11-22,15:39:38.244559,113.82976709580096,-15.825064888941167,0.0,0.0,nan,nan
2021-11-22,21:39:38.244559,114.42823031289231,-15.60894329752187,0.0,0.0,nan,nan
2021-11-23,03:39:38.244559,115.7978488137318,-15.918892871639096,0.0,0.0,nan,nan
2021-11-23,09:39:38.244559,118.51772113999823,-16.197908809853942,0.0,0.0,nan,nan
2021-11-23,15:39:38.244559,119.4190688217229,-15.734309336683223,0.0,0.0,nan,nan
2021-11-23,21:39:38.244559,120.71306008284908,-15.385228088540401,0.0,0.0,nan,nan
2021-11-24,03:39:38.244559,126.47075060372839,-10.6138532396656,0.0,0.0,nan,nan
2021-11-24,09:39:38.244559,126.67911152857442,-10.215761035731537,0.0,0.0,nan,nan
2021-11-24,15:39:38.244559,126.73440929791732,-10.123663657014403,0.0,0.0,nan,nan
2021-11-24,21:39:38.244559,126.62019745150228,-10.376080169059785,0.0,0.0,nan,nan
2021-11-25,03:39:38.244559,125.68196341971787,-11.604033837080792,0.0,0.0,nan,nan
2021-11-25,09:39:38.244559,120.14030061869312,-15.521514398390572,0.0,0.0,nan,nan
2021-11-25,15:39:38.244559,119.3217524702862,-15.591125840190898,0.0,0.0,nan,nan
2021-11-25,21:39:38.244559,118.68676924995894,-15.701809254128081,0.0,0.0,nan,nan
2021-11-26,03:39:38.244559,117.38271118714555,-16.022540099640466,0.0,0.0,nan,nan
2021-11-26,09:39:38.244559,115.70609269060529,-15.598537050528286,0.0,0.0,nan,nan
2021-11-26,15:39:38.244559,114.80918506177832,-15.360277538130028,0.0,0.0,nan,nan
2021-11-26,21:39:38.244559,114.54889815264914,-15.319468785081748,0.0,0.0,nan,nan
2021-11-27,03:39:38.244559,114.37411383901986,-15.360365985970235,0.0,0.0,nan,nan
2021-11-27,09:39:38.244559,114.0100946282886,-15.438596273881608,0.0,0.0,nan,nan
2021-11-27,15:39:38.244559,113.73510270028544,-15.556092750541229,0.0,0.0,nan,nan
2021-11-27,21:39:38.244559,113.4173263592074,-15.663875244720519,0.0,0.0,nan,nan
2021-11-28,03:39:38.244559,113.21281512705536,-15.8716619295902,0.0,0.0,nan,nan
2021-11-28,09:39:38.244559,112.921195257305,-16.120413586450358,0.0,0.0,nan,nan
2021-11-28,15:39:38.244559,112.63981320339536,-16.403218135873686,0.0,0.0,nan,nan
2021-11-28,21:39:38.244559,112.39259826123481,-17.11785209282948,0.0,0.0,nan,nan
2021-11-29,03:39:38.244559,112.29986098773036,-20.7616713120283,0.0,0.0,nan,nan
2021-11-29,09:39:38.244559,92.70563349682848,-26.03228861897665,0.0,0.0,nan,nan
2021-11-29,15:39:38.244559,92.37747198242897,-25.99219252168801,0.0,0.0,nan,nan
2021-11-29,21:39:38.244559,92.38577380844332,-25.895901793285642,0.0,0.0,nan,nan
2021-11-30,21:39:38.244559,55.0560236469002,-20.807070309826642,0.0,0.0,nan,nan
2021-12-01,03:39:38.244559,55.03765060571802,-20.2124443224996,0.0,0.0,nan,nan
2021-12-01,09:39:38.244559,54.85692788609249,-19.67097491683396,0.0,0.0,nan,nan
2021-12-01,15:39:38.244559,54.470737515841556,-19.414128719654297,0.0,0.0,nan,nan
2021-12-01,21:39:38.244559,54.052919996920096,-19.432908569551525,0.0,0.0,nan,nan
2021-12-02,03:39:38.244559,53.48828221069552,-19.426581328840374,0.0,0.0,nan,nan
