date,time,Tx(GONG),Ty(GONG),Tx(HMI),Ty(HMI),lon(GONG),lat(GONG),elon(GONG),elat(GONG),lon(HMI),lat(HMI),elon(HMI),elat(HMI)
2020-01-07,06:00:00,-596.2542433540802,696.0538889133348,-766.5568732796237,405.27102053989444,292.8051985089093,42.94232945982494,10.0,10.0,291.0608363501358,22.40509571491284,10.0,10.0
2020-01-07,12:00:00,-566.2179385365453,698.7541565135263,-753.3456408223137,402.9981328763691,292.24981899043115,43.491973459489316,10.0,10.0,289.5998781335258,22.104491739484207,10.0,10.0
2020-01-07,18:00:00,-537.3558275443502,718.8303506536557,-740.1525343633258,397.5468132771063,291.4153057783927,44.815977968456814,10.0,10.0,287.3999872257365,21.840739949138193,10.0,10.0
2020-01-08,00:00:00,-361.22689593071124,866.4499301665708,-726.587641535094,411.30315575757965,291.21174363665193,59.91866542610137,10.0,10.0,285.51074718824987,22.52289907883795,10.0,10.0
2020-01-08,06:00:00,-351.95220370101737,871.2556435411097,-704.4934743749908,423.64498312228994,288.16202464634,60.61127033573446,10.0,10.0,283.8923084784513,23.28716326026363,10.0,10.0
2020-01-08,12:00:00,-344.17145995260216,882.2652785936017,-682.4897715747356,440.9552256552775,284.83765740466043,61.48916786802933,10.0,10.0,282.25809578498297,24.315068551363073,10.0,10.0
2020-01-08,18:00:00,-324.40335483965464,892.2326841406157,-659.7921835177112,461.96539365264533,281.2187297523868,63.30984243701043,10.0,10.0,280.7205737831228,25.514035353459395,10.0,10.0
2020-01-09,00:00:00,-335.55958314519376,898.6061234410213,-636.2488136684988,475.31639197709086,275.14765908753344,63.698685696022885,10.0,10.0,278.9864793876749,26.41685891824736,10.0,10.0
2020-01-09,06:00:00,-338.5474651716649,896.62780655017,-634.8561080521904,494.34656705924783,269.46332146986623,64.23033081841787,10.0,10.0,275.04463077038935,27.747023541308664,10.0,10.0
2020-01-09,12:00:00,-358.7793480132241,894.9193967975467,-607.4969027452171,523.5475868004551,264.52127832312993,63.34987201241943,10.0,10.0,273.7700267083551,29.424469692796716,10.0,10.0
2020-01-09,18:00:00,-364.06160773057485,893.6860234230486,-541.281421687454,611.7346212982904,259.859677703361,63.379376849263174,10.0,10.0,272.99735435714325,35.61578968775285,10.0,10.0
2020-01-10,00:00:00,-369.80829311022535,893.9192503541358,-513.9508006800897,645.5180940765449,254.8783436826127,63.49106464006356,10.0,10.0,270.89597382609696,37.99030698077307,10.0,10.0
2020-01-10,06:00:00,-382.52631583646865,890.2212826953282,-483.76062299730256,682.9476435322116,249.36524876587467,63.182203041279045,10.0,10.0,267.8118959356376,41.346219112251895,10.0,10.0
2020-01-10,12:00:00,-393.6185493383091,883.1681146530475,-468.4341907850466,707.1348865087779,244.77630094914886,62.63784814828856,10.0,10.0,265.31795870481125,42.850284794370594,10.0,10.0
2020-01-10,18:00:00,-394.1166352361906,882.8583053010553,-421.4788875079248,742.5747449979162,240.9235398752839,62.73244498809123,10.0,10.0,263.88545371987783,46.27600771301259,10.0,10.0
2020-01-11,00:00:00,-396.0561379853169,884.8959613190093,-384.98008202901116,784.1827013287071,236.58064067897712,62.913152236535524,10.0,10.0,261.2104991681095,50.17986832653296,10.0,10.0
2020-01-11,06:00:00,-401.19758501229813,884.0533410433376,-374.71804103744216,820.670993897278,232.1768113085331,62.83118908985578,10.0,10.0,255.9714038580659,53.53272149823445,10.0,10.0
2020-01-11,12:00:00,-404.7471256377176,882.802137026293,-2149.314071369823,176.65984517340794,228.17595429716386,62.73963546607668,10.0,10.0,232.43814155206525,2.037236404658782,10.0,10.0
2020-01-11,18:00:00,-414.7799644407351,880.9211435221619,-846.7821303992532,-413.33427209263846,223.7672765148557,62.33656582515318,10.0,10.0,216.2217341980666,-26.07177513188412,10.0,10.0
2020-01-12,00:00:00,-419.1175379415509,873.7660004282744,-850.8885888985823,-384.1057901443204,219.39407761139182,62.10650257820197,10.0,10.0,213.8679461060101,-24.37769852117273,10.0,10.0
2020-01-12,06:00:00,-429.9627047311514,871.0485841698254,-849.0600651346613,-365.98605238372454,216.33909816939283,61.36194320153339,10.0,10.0,211.91000295676463,-23.378298150908442,10.0,10.0
2020-01-12,12:00:00,-432.2508141368162,866.3362490769034,-844.7409709836355,-361.1539384209016,212.92271939294127,61.121981266740676,10.0,10.0,210.77845048726414,-23.08025424980152,10.0,10.0
2020-01-12,18:00:00,-446.32999557326553,865.8830751615128,-824.5534270738717,-349.19230417162066,209.4075856861706,60.356836360843275,10.0,10.0,209.9915728781651,-22.704040078525853,10.0,10.0
2020-01-13,00:00:00,-451.06014049495565,860.6364114092721,-816.2665389492176,-346.2237170197738,205.79407729058516,60.00313350234369,10.0,10.0,209.0099848066501,-22.522326780185534,10.0,10.0
2020-01-13,06:00:00,-457.29284326266503,854.8788152162165,-803.6360023084562,-316.81287259241617,201.99079890249038,59.587401414327545,10.0,10.0,207.907476576371,-20.985850405034412,10.0,10.0
2020-01-13,12:00:00,-474.6865927765612,847.2976088030063,-828.9069551948925,-345.16879582500536,197.60342344557893,58.61650843175356,10.0,10.0,200.61833386104237,-22.37217080666441,10.0,10.0
2020-01-13,18:00:00,-493.85917623899877,838.5698573990387,-805.7272791953293,-354.68142594916407,194.52610152643737,57.2620630687391,10.0,10.0,199.44416844819335,-23.222113931024623,10.0,10.0
2020-01-14,00:00:00,-503.67239288357086,830.3030077452896,-785.1619699643926,-360.0096776225177,192.27481816856826,56.24866113946593,10.0,10.0,198.91382961701942,-23.68258604544971,10.0,10.0
2020-01-14,06:00:00,-513.8730368711987,822.439435652694,-762.2199093040546,-363.9907874818998,190.2264985105061,55.1597358892275,10.0,10.0,198.25866707686316,-24.099987696498214,10.0,10.0
2020-01-14,12:00:00,-521.2272050897592,812.8418020451896,-736.229455759516,-367.18607633062965,188.5737206315436,54.03623888315835,10.0,10.0,197.37120597380292,-24.55466971425636,10.0,10.0
2020-01-14,18:00:00,-521.8512838552706,806.2527646703793,-716.0707049237099,-378.3790308109597,187.439271236886,53.18925333308994,10.0,10.0,195.79449490757716,-25.384149779432978,10.0,10.0
2020-01-15,00:00:00,-509.0934409226757,805.5882510912119,-690.4407331929542,-401.85416514230667,186.42264987039002,53.188658211605215,10.0,10.0,194.5821228011993,-26.919862141611873,10.0,10.0
2020-01-15,06:00:00,-497.6912651031744,809.5243135046715,-655.3187992540188,-427.34329421298537,185.39338952617229,53.23553957418873,10.0,10.0,193.7309500919587,-28.736613133459876,10.0,10.0
2020-01-15,12:00:00,-478.9368913199287,813.5996768841477,-619.5049096343572,-440.5323803067238,184.17826028944737,53.73907060450371,10.0,10.0,192.961782387152,-29.90957890596978,10.0,10.0
2020-01-15,18:00:00,-461.0836138403975,819.2881315548098,-590.376110377023,-464.901844183004,183.09855323915752,54.17886988254554,10.0,10.0,191.6814567851837,-31.560181837646248,10.0,10.0
2020-01-16,00:00:00,-443.99544837884605,828.3017393792876,-537.3885118735489,-544.0909981695836,181.9350021236177,54.69375124305154,10.0,10.0,189.97280387285724,-37.065736278879974,10.0,10.0
2020-01-16,06:00:00,-417.8321330393665,837.7809117696859,-475.4952873701696,-588.6217862117912,180.86338754125512,55.753760949793595,10.0,10.0,190.39611895733,-40.498744406543935,10.0,10.0
2020-01-16,12:00:00,-390.6671008532867,850.3611967446794,-582.8945475614164,-606.585744700506,179.43026101451503,57.16743201518693,10.0,10.0,174.33805430813038,-41.234472947080754,10.0,10.0
2020-01-16,18:00:00,-364.09856490278617,868.6355236857244,-564.1732410232071,-603.1075297726144,176.51251522535313,59.42512587398196,10.0,10.0,173.94234232304578,-40.970140959247054,10.0,10.0
2020-01-17,00:00:00,-364.8628749656491,870.3726562207594,-506.61927469423966,-639.1423239869401,171.44564446896334,60.16850182380337,10.0,10.0,174.74217873642587,-43.793988049904115,10.0,10.0
2020-01-17,06:00:00,-364.6314819026737,872.7296783811161,-366.41063009924255,-845.5018415943011,168.00904874177044,60.30894188138773,10.0,10.0,163.74117380722709,-62.25548864505214,10.0,10.0
2020-01-17,12:00:00,-362.098118290538,878.9274427258359,-568.0714183754752,-692.4683562976594,164.66113394578718,60.68399807735296,10.0,10.0,154.90457339876568,-47.40430517954707,10.0,10.0
2020-01-17,18:00:00,-354.6981171416119,883.2699451462756,-560.9957095452119,-670.8851000742386,160.33655024184876,61.71784524263761,10.0,10.0,154.6984541358691,-46.03482152142106,10.0,10.0
2020-01-18,00:00:00,-351.0058555784635,887.4344095352205,-536.2305486379191,-677.7806497179757,156.79214095865774,62.18008436293365,10.0,10.0,154.49021534066512,-46.5863730518325,10.0,10.0
2020-01-18,06:00:00,-343.90433293720713,897.2833022395406,-453.03659348515794,-741.0585449845694,153.14669524610756,63.06225816343322,10.0,10.0,154.1665364166959,-52.496448518712505,10.0,10.0
2020-01-18,12:00:00,-332.5026193943341,899.3033144602182,-414.5467250389047,-779.9494716406829,148.78107816819642,64.26838812954486,10.0,10.0,151.77264450787325,-55.81927107920328,10.0,10.0
2020-01-18,18:00:00,-331.2460800630506,904.8033872277265,-362.36983961146325,-832.1314361536744,143.80548820488156,65.0248662835061,10.0,10.0,147.54819996285974,-61.06387653423584,10.0,10.0
2020-01-19,00:00:00,-342.6539912568405,909.7470504309482,-362.8864029459655,-835.9457723254598,137.5009081632009,65.2547037671278,10.0,10.0,141.99315496636603,-61.86299854616474,10.0,10.0
2020-01-19,06:00:00,-354.08763516694313,903.4746905294077,-415.0935521221254,-833.0227534050425,131.26358043322875,65.12750064084402,10.0,10.0,131.59221508895754,-60.52557057693928,10.0,10.0
2020-01-19,12:00:00,-366.8196904931683,894.440599532349,-416.0002293691505,-852.4399910575194,127.43524830152279,64.23228005039486,10.0,10.0,118.32563699195252,-62.84800851222578,10.0,10.0
2020-01-19,18:00:00,-363.6677187872118,893.936556578294,-449.3322385537904,-827.0729949738501,125.55186171970959,64.05804806609636,10.0,10.0,117.61509529775977,-59.923365823804595,10.0,10.0
2020-01-20,00:00:00,-364.62109603849234,896.6372735438405,-539.0398022339214,-754.2207785362782,120.13177695158916,64.59669265526496,10.0,10.0,116.36021954787421,-52.4965674481884,10.0,10.0
2020-01-20,06:00:00,-378.6680586766452,888.9435896340524,-561.1610394821037,-721.5333364001981,116.6528642482632,63.57326653289317,10.0,10.0,114.80699548931051,-49.853173795242796,10.0,10.0
2020-01-20,12:00:00,-385.29402040038264,885.244757357382,-583.1880344361997,-693.9030988577314,115.25619655171506,62.577190198809454,10.0,10.0,112.54800217143736,-47.50863327394311,10.0,10.0
2020-01-20,18:00:00,-373.5851825522259,889.7690447944362,-575.9063638728113,-684.5681533665921,113.52152074216517,63.004186723919794,10.0,10.0,111.75863598619922,-46.89224703013709,10.0,10.0
2020-01-21,00:00:00,-364.64919668668887,893.2361744684883,-561.0326063442044,-680.0367281140287,111.23812081995341,63.378467329484785,10.0,10.0,111.16405015608976,-46.712255522399616,10.0,10.0
2020-01-21,06:00:00,-361.41720052249735,895.7617550329237,-538.969261522172,-677.4047790406757,108.4566584286692,63.50342463985601,10.0,10.0,110.79450353504276,-46.82762643410214,10.0,10.0
2020-01-21,12:00:00,-357.3990184997674,897.3398803196571,-510.30663322890183,-675.4170239528422,106.01221174402114,63.55262836397848,10.0,10.0,110.82794465505795,-47.10341899642104,10.0,10.0
2020-01-21,18:00:00,-342.23144530691206,897.289348176914,-438.47320535965264,-702.5386591509035,103.97507080150959,64.17331024815239,10.0,10.0,113.69068298402053,-49.72756099230718,10.0,10.0
2020-01-22,00:00:00,-337.2991782235913,903.453293705674,-394.96614772174513,-801.8335944305818,101.10574381162053,64.53028619433762,10.0,10.0,103.86355995059576,-58.455430976809645,10.0,10.0
2020-01-22,06:00:00,-336.03374534216715,907.6536415899589,-397.55282598664047,-796.4697489765576,97.38638965480541,64.85081838087476,10.0,10.0,101.83483716447999,-57.695329167674544,10.0,10.0
2020-01-22,12:00:00,-338.47175543755293,903.5618402453807,-378.23132549202995,-793.5952046840245,92.76773972381795,64.97738593983395,10.0,10.0,101.07785591552872,-57.90403552135648,10.0,10.0
2020-01-22,18:00:00,-349.94460376841016,899.4049570485548,-344.1572083507199,-806.8423650268138,89.32232097704296,64.156607551935,10.0,10.0,100.5106513413661,-59.51709792812706,10.0,10.0
2020-01-23,00:00:00,-354.80085504986346,894.6940815760859,-330.4446170364972,-825.1096333219452,86.6951919325029,63.511965951971,10.0,10.0,96.4536893890041,-61.3266036359068,10.0,10.0
2020-01-23,06:00:00,-355.40173036023043,896.5191397824952,-356.4587428404484,-824.2805493477177,85.18325552207274,62.94844321042335,10.0,10.0,90.10771407556801,-60.68206035088044,10.0,10.0
2020-01-23,12:00:00,-347.89936420321465,894.9890328130998,-358.57171024451964,-819.890745735185,83.79449327217067,62.75984145761565,10.0,10.0,86.86499030466013,-60.402671613079356,10.0,10.0
2020-01-23,18:00:00,-338.67779787746264,895.1741653074362,-354.053317972226,-822.4093586316466,82.66895734603447,62.60447659647415,10.0,10.0,83.93811690650799,-60.647970295317315,10.0,10.0
2020-01-24,00:00:00,-328.0993712306954,896.5289808944568,-355.13252228614874,-823.5284089412421,81.69476556137653,62.47371928837165,10.0,10.0,80.60317628586057,-60.628410844818156,10.0,10.0
2020-01-24,06:00:00,-316.27448065229686,898.6105894878862,-359.6596570608672,-824.9343954533934,80.81175955236849,62.36613099651313,10.0,10.0,74.73729060623158,-61.2614148144716,10.0,10.0
2020-01-24,12:00:00,-295.65874193725176,895.7214820588562,-366.380432325881,-811.447082294534,80.17718995950679,62.65887442110185,10.0,10.0,73.16152585292208,-59.852277185556574,10.0,10.0
2020-01-24,18:00:00,-281.49321915372275,898.9479022327221,-359.07912980532274,-808.5229595727948,79.46121673286757,62.597921425450146,10.0,10.0,72.23932706376236,-59.36959582139278,10.0,10.0
2020-01-25,00:00:00,-266.4036347346846,902.1889373616957,-348.6743943977636,-802.0996384471454,78.75825162243095,62.55026971512864,10.0,10.0,71.26602597957006,-58.943759203647396,10.0,10.0
2020-01-25,06:00:00,-243.29852831317112,901.0946467201933,-337.1205998954829,-795.9828167129275,78.41886296334278,62.870753859288676,10.0,10.0,70.3756494219204,-58.50446569484891,10.0,10.0
2020-01-25,12:00:00,-226.6256651422009,904.6490793179033,-321.54234407283366,-791.9979857368685,77.78685726569216,62.837970765474346,10.0,10.0,69.74696508568435,-58.22485758654378,10.0,10.0
2020-01-25,18:00:00,-1414.6148434816862,116.69071975327276,-303.79348032712005,-790.8610944700978,70.39687066591772,-1.8390274297144291,10.0,10.0,69.24038361274349,-58.055166098365724,10.0,10.0
2020-01-26,00:00:00,-1311.2003683096264,144.1221984826505,-279.3908274762798,-787.2544267274465,69.77032313187911,-1.3486335705544281,10.0,10.0,68.8118187900168,-58.244635491113996,10.0,10.0
2020-01-26,06:00:00,-1210.1457697579172,144.8471204828871,-259.0142270035576,-788.5121650777376,69.29126174089741,-1.498583413005547,10.0,10.0,68.52345032508318,-58.07651854357293,10.0,10.0
2020-01-26,12:00:00,-304.0371761408169,-788.7586736958011,-232.34113602922298,-786.2268544157622,58.79921784584161,-58.3112551006421,10.0,10.0,68.3499316262521,-58.230653452861326,10.0,10.0
2020-01-26,18:00:00,-283.1047306593973,-787.9819462898756,-204.37276094267142,-783.9155472929841,58.64148769751239,-58.15221394068833,10.0,10.0,68.34263580303464,-58.33642892158616,10.0,10.0
2020-01-27,00:00:00,-252.3750677446369,-785.1640946155239,-174.8118432443589,-781.5722656680542,59.06332707128605,-58.318358670613186,10.0,10.0,68.52651869953715,-58.38582857370947,10.0,10.0
2020-01-27,06:00:00,-225.90268867579292,-785.0584184896771,-145.90253955987282,-783.4119790598662,59.270993656351116,-58.22262779489593,10.0,10.0,68.95109278476775,-58.03293806658128,10.0,10.0
2020-01-27,12:00:00,-191.09889543033202,-783.2150998010629,-110.3254888053052,-779.5334578910181,59.94135473448014,-58.48418329974614,10.0,10.0,69.46274531433926,-58.381984167208564,10.0,10.0
2020-01-27,18:00:00,-159.42161629721522,-787.5995355425612,-74.93653400987388,-783.056807438641,60.59427678130002,-58.44967931426321,10.0,10.0,70.21261202655144,-58.463282272823236,10.0,10.0
2020-01-28,00:00:00,-119.16415262920782,-785.1552935402623,-34.849106749286875,-787.0594517185643,61.688188898783466,-58.868835928367574,10.0,10.0,71.33713839033467,-59.09952720315625,10.0,10.0
2020-01-28,06:00:00,-81.20544362347573,-792.4806597428776,4.833452077326543,-792.7560331714958,62.620035876491,-59.52769816887971,10.0,10.0,72.57516347149118,-59.61688801407063,10.0,10.0
2020-01-28,12:00:00,-35.545655868481845,-808.7295093381223,47.97776516879056,-802.3141096374312,64.38325961328908,-61.35721613975712,10.0,10.0,74.48799107069776,-60.767434013639324,10.0,10.0
2020-01-28,18:00:00,38.24856429712115,-826.9204047614706,128.01634681801985,-808.5938525450349,70.36181681306029,-63.0452428198731,10.0,10.0,81.20608456611069,-61.24030092768831,10.0,10.0
2020-01-29,00:00:00,86.33803878487811,-832.3229837183154,196.32185202469887,-806.2813201748628,73.77452934057641,-64.02051429443206,10.0,10.0,86.17936818856937,-60.579901030682834,10.0,10.0
2020-01-29,06:00:00,144.7595911150896,-834.3373430090159,249.1763864139513,-812.8325457844835,78.6245878496247,-64.04989931959184,10.0,10.0,90.57079616286804,-61.07660183164925,10.0,10.0
2020-01-29,12:00:00,189.42730185031587,-847.2322857892281,331.1135658497237,-813.8778549917813,82.78005479958749,-65.02004021796849,10.0,10.0,99.10703589805081,-60.612280046535815,10.0,10.0
2020-01-29,18:00:00,268.8917379380455,-839.2959390791704,386.6187418011887,-796.2243057283871,91.24650539617464,-64.02516838455607,10.0,10.0,101.13522148499806,-58.40918638707317,10.0,10.0
2020-01-30,00:00:00,317.7945441552938,-836.9276830040361,415.0186060132392,-795.8795191745265,94.93616198399089,-63.132706138228606,10.0,10.0,102.34126621311792,-58.11876473227289,10.0,10.0
2020-01-30,06:00:00,357.40433312132933,-836.8082937832734,431.26363429895576,-804.6040341185491,97.55428894556528,-62.421351323714475,10.0,10.0,104.3672805976356,-58.8645897437761,10.0,10.0
2020-01-30,12:00:00,385.1258876520774,-834.4816637081708,567.5064361855814,-753.7154465305326,99.47927307758684,-62.045869950669186,10.0,10.0,114.82695308879913,-52.513253622634075,10.0,10.0
2020-01-30,18:00:00,403.4527004072492,-839.7171684461971,627.1753545917501,-698.6915452504356,100.54200225781052,-62.0792155058065,10.0,10.0,112.1376652187936,-47.75909597386753,10.0,10.0
2020-01-31,00:00:00,414.2243946752682,-844.6349442600392,641.5548946171526,-705.6014919151769,101.55552648900976,-62.383232709834225,10.0,10.0,111.94006490445341,-47.68052464070375,10.0,10.0
2020-01-31,06:00:00,421.28540366973516,-851.5883074928308,648.4961122161901,-710.2662967223433,102.74249217250336,-62.82022708177003,10.0,10.0,112.34545344807215,-47.78158276422571,10.0,10.0
2020-01-31,12:00:00,422.88025806235385,-858.0066269599045,647.2348690972299,-717.7338671057985,104.04553176828665,-63.388669605416545,10.0,10.0,113.13162569685268,-48.230957112515725,10.0,10.0
2020-01-31,18:00:00,nan,nan,638.0410652185209,-735.9992749629057,116.15259848657736,-3.517221193758511,10.0,10.0,114.01025910934288,-49.30107214445003,10.0,10.0
2020-02-01,00:00:00,nan,nan,628.5134161940482,-748.6992829847126,117.41568040158812,-3.383497874349356,10.0,10.0,114.6854017298837,-50.03539581297987,10.0,10.0
2020-02-01,06:00:00,nan,nan,615.1672679734644,-760.7442429292266,118.39530309762722,-3.2297146607822445,10.0,10.0,115.2905437445103,-50.795372778121155,10.0,10.0
2020-02-01,12:00:00,nan,nan,nan,nan,119.0949502826557,-3.3654619723678354,10.0,10.0,115.79497395966074,-51.385983354664795,10.0,10.0
2020-02-01,18:00:00,nan,nan,nan,nan,117.15624748658308,62.974342930832044,10.0,10.0,115.79052662676635,-51.58398303088674,10.0,10.0
2020-02-02,00:00:00,nan,nan,nan,nan,117.27856037564398,63.33009073084129,10.0,10.0,116.15472175336491,-51.711058872390595,10.0,10.0
2020-02-02,06:00:00,nan,nan,nan,nan,117.23117001840198,63.5237288939756,10.0,10.0,116.07361741948164,-51.66687114680782,10.0,10.0
2020-02-02,12:00:00,nan,nan,nan,nan,117.02038768406513,63.623910746853866,10.0,10.0,115.95559816469463,-51.50901176825956,10.0,10.0
2020-02-02,18:00:00,nan,nan,nan,nan,116.92603743919209,62.84061995857371,10.0,10.0,115.7923669002257,-51.20761797494748,10.0,10.0
2020-02-03,00:00:00,nan,nan,nan,nan,116.50082970873085,62.87875506840739,10.0,10.0,115.1212375260676,-50.48845335388072,10.0,10.0
2020-02-03,06:00:00,nan,nan,nan,nan,116.03146530503632,62.928422600188036,10.0,10.0,114.80235604806411,-49.86982734255877,10.0,10.0
2020-02-03,12:00:00,nan,nan,nan,nan,115.87196004683331,62.206592565458486,10.0,10.0,114.03795114015206,-49.16846411658562,10.0,10.0
2020-02-03,18:00:00,nan,nan,nan,nan,115.35349861066129,62.41168914445246,10.0,10.0,113.15524418287184,-48.184299580277425,10.0,10.0
2020-02-04,00:00:00,nan,nan,nan,nan,114.7407476225665,62.71675136424414,10.0,10.0,112.65910312980586,-47.58696588783921,10.0,10.0
2020-02-04,06:00:00,nan,nan,nan,nan,114.01550604785122,63.059677119656925,10.0,10.0,112.10350370231478,-47.32161617463858,10.0,10.0
2020-02-04,12:00:00,nan,nan,nan,nan,113.35580133434105,62.666809318574494,10.0,10.0,111.80357957216584,-47.1146082675294,10.0,10.0
2020-02-04,18:00:00,nan,nan,nan,nan,112.22693271598423,63.014637038691255,10.0,10.0,111.48521640970893,-46.995261904605634,10.0,10.0
2020-02-05,00:00:00,nan,nan,nan,nan,110.90894767304171,63.293664774254744,10.0,10.0,111.38121538424986,-47.00313618047167,10.0,10.0
2020-02-05,06:00:00,nan,nan,nan,nan,109.33234744675251,63.476879633463774,10.0,10.0,111.02330859522706,-46.97962063326735,10.0,10.0
2020-02-05,12:00:00,nan,nan,nan,nan,107.70269309155282,63.58602381990182,10.0,10.0,110.92362670195362,-47.071893366773395,10.0,10.0
2020-02-05,18:00:00,nan,nan,nan,nan,106.23765847024704,63.69795576551753,10.0,10.0,110.86297208569314,-47.266127524476005,10.0,10.0
2020-02-06,00:00:00,nan,nan,nan,nan,104.9250666762232,63.821795548453366,10.0,10.0,111.67145961944088,-47.81900463250598,10.0,10.0
2020-02-06,06:00:00,nan,nan,nan,nan,103.43840352879259,64.00252295909043,10.0,10.0,108.15275917448106,-59.40296802731306,10.0,10.0
2020-02-06,12:00:00,nan,nan,nan,nan,101.42686699016014,64.33925501330563,10.0,10.0,103.96922301982141,-58.26472726065614,10.0,10.0
2020-02-06,18:00:00,nan,nan,nan,nan,98.85219065095268,64.70429000464297,10.0,10.0,102.32621389567088,-57.83537443034293,10.0,10.0
