date,time,lon,lat,elon,elat,HelioprojectiveTx,HelioprojectiveTy
2020-01-01,00:00:00,0.26526918733730015,-31.66292197615305,0.0,0.0,-784.2158580627292,-497.9505534955285
2020-01-02,00:00:00,356.10635388588867,-32.4424882952637,0.0,0.0,-725.4525477967691,-502.6826527165146
2020-01-03,00:00:00,353.3771856916612,-32.792681313154645,0.0,0.0,-640.144904499175,-500.3511919029084
2020-01-04,00:00:00,351.8936496552082,-32.61783585138254,0.0,0.0,-523.6815522313118,-490.138041337161
2020-01-05,00:00:00,351.48632300243736,-33.9036904404448,0.0,0.0,-364.8552603858989,-502.06926035695056
2020-01-06,00:00:00,285.42579857823347,45.345668373833696,0.0,0.0,-674.5892518053297,700.5655741165181
2020-01-07,00:00:00,284.3543354745118,25.517786466590465,0.0,0.0,-814.4253326645121,441.445139125113
2020-01-08,00:00:00,276.91579353234823,23.33216609566544,0.0,0.0,-790.5190242582466,414.0306088285032
2020-01-09,00:00:00,271.05752690599326,29.463286135242544,0.0,0.0,-692.4060063820798,513.0808632943097
2020-01-10,00:00:00,259.54968526240293,34.02717678297864,0.0,0.0,-645.0946379422676,579.6235473530198
2020-01-11,00:00:00,250.20556950822987,33.33231537038418,0.0,0.0,-616.0303999111056,574.0164002161506
2020-01-12,00:00:00,231.43953886108517,58.42662884716,0.0,0.0,-416.46973900240846,851.3694472314214
2020-01-13,00:00:00,213.30901334370677,53.81747093731494,0.0,0.0,-496.72047427715734,807.7935026739584
2020-01-14,00:00:00,202.91921394791402,55.32081701944334,0.0,0.0,-464.4986980166286,823.955442494061
2020-01-15,00:00:00,192.10416056086768,57.18110699121742,0.0,0.0,-430.1415821539704,842.1682532083938
2020-01-16,00:00:00,179.41798409319236,58.22064710083335,0.0,0.0,-415.3960481171962,851.5264869429001
2020-01-17,00:00:00,168.8316145669663,58.85153893802596,0.0,0.0,-394.16307206777856,858.5439531541699
2020-01-18,00:00:00,126.52094607792596,-55.6138526490391,0.0,0.0,-543.4785187861416,-794.8744707239072
2020-01-19,00:00:00,118.92745794134427,-32.96749710179398,0.0,0.0,-790.6623769151047,-511.13018786501453
2020-01-20,00:00:00,115.40144424188078,-30.21444664211057,0.0,0.0,-766.4642967011314,-459.0618158596641
2020-01-21,00:00:00,113.09593151429999,-28.325775535424256,0.0,0.0,-699.3375286236405,-417.70120429244076
2020-01-22,00:00:00,97.14304262526409,-22.3113217827259,0.0,0.0,-759.5812060022727,-325.4261087855538
2020-01-23,00:00:00,93.08390909726214,-27.13115850366909,0.0,0.0,-647.0939174687956,-390.7658174840647
2020-01-24,00:00:00,88.16504863549956,-31.298647426452952,0.0,0.0,-534.8880271960516,-446.09707141525917
2020-01-25,00:00:00,85.43328120746791,-34.364293423024094,0.0,0.0,-395.9775384035893,-483.11186546939854
2020-01-26,00:00:00,77.25709409650803,-48.65782154280633,0.0,0.0,-266.5487979396712,-674.0401279937807
2020-01-27,00:00:00,76.41603272088017,-48.840141543791276,0.0,0.0,-134.40470989141613,-671.1957773399668
2020-01-28,00:00:00,86.05362612902428,-44.18369884161463,0.0,0.0,130.7152215023393,-610.0271939003776
2020-01-29,00:00:00,88.643923636852,-32.08915860236247,0.0,0.0,369.6310846345086,-442.54676820148796
2020-01-30,00:00:00,93.52616202492081,-28.35685920299494,0.0,0.0,603.1407205672658,-399.4398384832605
2020-01-31,00:00:00,113.96328703789511,-30.48158528621306,0.0,0.0,822.1887835296214,-474.12677609159283
2020-02-01,00:00:00,114.87845883616303,-30.590269072438577,0.0,0.0,837.5715275637905,-496.2297977971464
2020-02-02,00:00:00,115.24892123285814,-30.657997508969974,0.0,0.0,nan,nan
2020-02-03,00:00:00,115.01232244353334,-30.377790845769056,0.0,0.0,nan,nan
2020-02-04,00:00:00,114.41231593328875,-29.903582140684076,0.0,0.0,nan,nan
2020-02-05,00:00:00,113.4351339072176,-28.976657441986255,0.0,0.0,nan,nan
2020-02-06,00:00:00,97.8572835490154,-22.909887148774462,0.0,0.0,nan,nan
2020-02-07,00:00:00,95.92126931985626,-23.530482130799403,0.0,0.0,nan,nan
2020-02-08,00:00:00,91.54680725105506,-28.68407581901598,0.0,0.0,nan,nan
