date,time,lon,lat,elon,elat
2020-01-21,22:54:28.799999,87.086,61.5788,0.739,2.0158
2020-01-22,01:09:59.039988,86.3533,61.5364,0.7327,2.0007
2020-01-22,03:34:07.679982,85.627,61.4969,0.7263,2.3635
2020-01-22,05:58:42.240011,84.9069,61.4698,0.7137,2.1666
2020-01-22,08:18:14.399992,84.1932,61.4616,0.7073,2.114
2020-01-22,10:40:30.720015,83.4859,61.4504,0.7073,2.0783
2020-01-22,12:14:15.359995,82.7849,61.7696,0.701,1.9462
2020-01-22,14:25:35.040008,82.0902,61.7621,0.6947,1.9466
2020-01-22,16:34:19.200002,81.4019,61.7658,0.6883,1.9597
2020-01-22,19:13:17.760013,80.72,61.7765,0.6756,1.9812
2020-01-22,22:16:36.479997,79.3752,62.1214,1.3192,1.9395
2020-01-23,01:15:18.720008,78.7124,62.1269,1.3064,1.892
2020-01-23,03:21:10.080015,78.056,62.4559,0.6564,1.6193
2020-01-23,06:15:33.119984,77.406,62.473,0.65,1.7089
2020-01-23,09:19:09.120019,76.7624,62.4836,1.268,1.5845
2020-01-23,10:31:43.679985,76.1252,62.7755,0.6308,1.2926
2020-01-23,13:07:14.879985,75.4944,62.8142,0.6243,1.3393
2020-01-23,14:29:36.959999,74.8701,62.9926,0.618,1.1609
2020-01-23,16:47:08.159983,74.2521,63.0014,0.6115,1.1925
2020-01-23,18:51:33.120016,73.6406,63.0025,0.605,1.494
2020-01-23,19:06:31.680019,73.0356,63.2179,0.605,1.2786
2020-01-23,20:35:57.119997,72.437,63.2149,0.5922,1.3242
2020-01-23,20:36:05.759982,71.8448,63.5301,0.5857,1.009
2020-01-23,22:10:50.879981,70.1088,63.8407,1.736,0.6984
2020-01-24,00:03:44.639980,69.545,63.8431,1.7141,0.9094
2020-01-24,02:12:46.079986,68.9894,64.1666,1.6909,0.7153
2020-01-24,05:33:12.959994,68.4425,64.1821,0.5469,0.9748
2020-01-24,09:29:31.200009,67.9048,64.1918,1.0461,0.9439
2020-01-24,10:51:18.720000,67.3767,64.5568,0.5281,0.7824
2020-01-24,14:34:22.079997,66.8587,64.5759,0.5075,0.6761
2020-01-24,18:15:24.479999,66.3512,64.9745,0.5075,0.6735
2020-01-24,22:33:53.280006,65.3697,65.4087,0.9338,0.5454
2020-01-25,01:29:16.799993,64.8966,65.2677,1.3444,0.7768
2020-01-25,02:59:25.440018,64.4359,65.7179,0.8837,0.9405
2020-01-25,04:57:21.599987,63.9877,65.6385,0.8582,0.8185
2020-01-25,06:52:24.960009,63.5522,65.515,0.8325,0.7433
2020-01-25,08:09:10.079991,63.1295,65.3753,0.8066,0.4412
2020-01-25,10:45:33.119984,62.7197,65.2278,1.1508,0.5543
2020-01-25,12:50:06.720002,62.3229,65.0802,1.111,0.5263
2020-01-25,14:36:57.600015,61.9392,65.2437,0.7273,0.7452
2020-01-25,16:19:37.920011,61.5689,65.0943,0.7005,0.6952
2020-01-25,17:48:54.720004,61.2119,64.941,0.6733,0.7932
2020-01-25,18:58:53.759992,60.8684,64.7876,0.3435,0.6781
2020-01-25,19:49:26.399990,60.5386,64.6654,0.3298,0.8003
2020-01-25,20:29:19.679988,60.2225,64.8911,0.5903,0.7236
2020-01-25,21:08:29.760019,59.9203,64.7781,0.5614,0.6695
2020-01-25,23:44:35.520001,59.3589,64.299,0.2733,0.8992
2020-01-26,02:11:02.400001,59.1013,64.1313,0.2576,0.9085
2020-01-26,03:23:19.679996,58.8601,64.3623,0.2412,0.5171
2020-01-26,05:44:52.800012,58.636,64.2527,0.206,0.5462
2020-01-26,08:11:45.600008,58.43,64.076,0.206,0.543
2020-01-26,09:35:42.719981,58.2427,64.205,0.1676,0.6305
2020-01-26,11:59:42.719989,58.0751,64.0033,0.1474,0.6297
2020-01-26,14:09:44.640013,57.9277,63.8311,0.1261,0.3782
2020-01-26,16:15:44.640005,57.8016,63.6397,0.1857,0.8421
2020-01-26,17:32:47.039998,57.6974,63.8755,0.1394,0.6058
2020-01-26,19:39:04.320001,57.6159,63.7142,0.0846,0.6807
2020-01-26,22:16:10.560001,57.5152,63.4455,0.0577,1.1358
2020-01-26,23:46:53.760008,57.5313,63.7142,0.0416,1.1766
2020-01-27,01:28:42.240011,57.5729,63.8406,0.0676,1.3107
2020-01-27,03:40:36.480005,57.6405,63.6945,0.0941,1.2404
2020-01-27,05:55:40.799998,57.7346,63.4446,0.2692,1.8195
2020-01-27,07:41:05.279996,57.8555,63.6445,0.1483,1.5111
2020-01-27,09:44:12.480000,58.0038,63.5457,0.1759,1.4731
