date,time,lon,lat,elon,elat
2020-01-20,12:00:00,93.45,-2.76,0.00,0.00
2020-01-21,12:00:00,92.20,-1.91,0.00,0.00
2020-01-22,12:00:00,89.06,-2.50,0.00,0.00
2020-01-23,12:00:00,88.16,-3.44,0.00,0.00
2020-01-24,12:00:00,85.19,-5.02,0.00,0.00
2020-01-25,12:00:00,84.65,-5.48,0.00,0.00
2020-01-26,12:00:00,84.56,-5.85,0.00,0.00
2020-01-27,12:00:00,86.59,-6.59,0.00,0.00
2020-01-28,12:00:00,87.23,-6.97,0.00,0.00
2020-01-29,12:00:00,88.82,-8.48,0.00,0.00
2020-01-30,12:00:00,89.08,-11.05,0.00,0.00
2020-01-31,12:00:00,93.61,-15.24,0.00,0.00
2020-02-01,12:00:00,94.25,-15.38,0.00,0.00
2020-02-02,12:00:00,94.77,-15.27,0.00,0.00
2020-02-03,12:00:00,95.87,-13.25,0.00,0.00
2020-02-04,12:00:00,93.99,-3.81,0.00,0.00
2020-02-05,12:00:00,92.47,-2.11,0.00,0.00
2020-02-06,12:00:00,89.38,-2.47,0.00,0.00
2020-02-07,12:00:00,88.71,-2.87,0.00,0.00
2020-02-08,12:00:00,87.90,-3.68,0.00,0.00
2020-02-09,12:00:00,84.74,-4.73,0.00,0.00
2020-02-10,12:00:00,82.88,-7.19,0.00,0.00
