date,date,time,Tx(GONG),Ty(GONG),Tx(HMI),Ty(HMI),lon(GONG),lat(GONG),elon(GONG),elat(GONG),lon(HMI),lat(HMI),elon(HMI),elat(HMI)
2020-01-15,2020-01-15,00:00:00,-445.43003340391436,844.1654886761522,-692.4658081377856,-350.14894661633605,188.49559479901197,57.50818753443926,0.0,0.0,196.21425126547012,-23.75662531377696,0.0,0.0
2020-01-16,2020-01-16,00:00:00,-442.28571571107017,853.1404459905702,-558.6178451147862,-385.7559734681279,172.78517690317582,58.70681834355545,0.0,0.0,193.79303817126058,-26.68579589617961,0.0,0.0
2020-01-17,2020-01-17,00:00:00,-434.54897922929376,865.9900556964183,-516.6123378085904,-506.903856512434,157.81940503505746,60.0083738654768,0.0,0.0,180.34215461644402,-34.725162532938704,0.0,0.0
2020-01-18,2020-01-18,00:00:00,-461.81261038547376,847.7185618778311,-326.03234403720126,-829.4545118416208,142.06898869462324,58.512733948494436,0.0,0.0,162.48440888205323,-61.58970021576809,0.0,0.0
2020-01-19,2020-01-19,00:00:00,-466.5680358444806,832.8060048024531,-387.4483154457994,888.4458315606528,134.53956603229972,56.2432214940438,0.0,0.0,131.9479210254474,63.3091892384066,0.0,0.0
2020-01-20,2020-01-20,00:00:00,-442.4065436162055,841.9250239864398,-387.6966542990412,888.1162967678732,126.4078105364947,56.29361226790617,0.0,0.0,118.063533682312,63.44541267553674,0.0,0.0
2020-01-21,2020-01-21,00:00:00,-381.4753454490565,874.1396871852482,-370.3082231648732,898.315613256629,117.08900538572,59.76223362852725,0.0,0.0,108.3009612548,63.95063255445025,0.0,0.0
2020-01-22,2020-01-22,00:00:00,-345.734821818769,882.6509830954251,-401.9738322386983,885.42364140441,106.65577001505484,61.39323843472547,0.0,0.0,90.27093549060184,62.837002658313224,0.0,0.0
2020-01-23,2020-01-23,00:00:00,-352.7956868433393,888.8691305932136,-427.17656036512926,871.6848082411351,92.60753224027218,61.412050372832184,0.0,0.0,78.73908661236281,60.582294301339815,0.0,0.0
2020-01-24,2020-01-24,00:00:00,-298.0675761057064,888.5267858270324,-444.4412227661815,851.1126525176488,88.0639562663859,61.596345377963544,0.0,0.0,68.6260794792533,58.10682358250942,0.0,0.0
2020-01-25,2020-01-25,00:00:00,-229.59867807361297,898.8459122990437,-466.0169021899346,812.7706526589319,84.58659760109559,62.2076455533591,0.0,0.0,63.53772559949014,52.58604410875654,0.0,0.0
2020-01-26,2020-01-26,00:00:00,-154.4600024130195,910.7092617226884,-399.37370343389915,805.5388654467412,81.38337533371418,62.97451595846741,0.0,0.0,60.78514869293397,51.39927314102538,0.0,0.0
2020-01-27,2020-01-27,00:00:00,-55.117040549404926,913.751616015395,-287.5696357965935,811.7463273831751,81.40989544109071,62.86871980923538,0.0,0.0,60.50680511035606,51.19930599483474,0.0,0.0
2020-01-28,2020-01-28,00:00:00,82.08368447227517,903.1021732039952,-22.89082118519582,92.0715799119128,85.4799028935546,61.669020202522475,0.0,0.0,74.78030801984488,-3.5484212333039484,0.0,0.0
2020-01-29,2020-01-29,00:00:00,222.2315929234591,893.2305706527078,123.30976637412456,-804.3426251188886,89.96397734977144,60.89638167162249,0.0,0.0,77.24428490065087,-61.01612666940389,0.0,0.0
2020-01-30,2020-01-30,00:00:00,404.2883756331412,880.6063278157768,340.17813569650815,-823.9138956874452,106.48477296733473,60.83630209068725,0.0,0.0,94.78813300693993,-61.171505389845784,0.0,0.0
2020-01-31,2020-01-31,00:00:00,nan,nan,448.2459807217196,-837.266480977613,117.55247955056728,59.672337560297116,0.0,0.0,107.62647893798278,-61.16434754425001,0.0,0.0
2020-02-01,2020-02-01,00:00:00,nan,nan,454.5899945394214,-859.0780369121037,123.47960535466007,55.621093474238215,0.0,0.0,112.98292474753002,-62.23489424894884,0.0,0.0
2020-02-02,2020-02-02,00:00:00,nan,nan,nan,nan,124.75572136788745,55.738946768783435,0.0,0.0,114.86852660321392,-62.99668328478278,0.0,0.0
2020-02-03,2020-02-03,00:00:00,nan,nan,nan,nan,124.19727659466845,55.76212710589662,0.0,0.0,118.8777484262928,-1.8011961674690615,0.0,0.0
2020-02-04,2020-02-04,00:00:00,nan,nan,nan,nan,124.22208576701222,56.88369593454222,0.0,0.0,113.0431077539312,62.95256371325932,0.0,0.0
2020-02-05,2020-02-05,00:00:00,nan,nan,nan,nan,117.1045933867821,59.98886601241053,0.0,0.0,107.43030573725132,63.906352505685774,0.0,0.0
2020-02-06,2020-02-06,00:00:00,nan,nan,nan,nan,110.22785894504291,60.2164678406271,0.0,0.0,96.90825989873892,63.60831837240335,0.0,0.0
2020-02-07,2020-02-07,00:00:00,nan,nan,nan,nan,101.11307268603764,62.16509713518808,0.0,0.0,85.75939970584119,61.371592253867576,0.0,0.0
2020-02-08,2020-02-08,00:00:00,nan,nan,nan,nan,91.32314162153871,61.59836137193646,0.0,0.0,76.46085475310258,60.04806738528418,0.0,0.0
2020-02-09,2020-02-09,00:00:00,nan,nan,nan,nan,86.94790915358897,61.41460566859855,0.0,0.0,66.14224906833508,56.25101788395714,0.0,0.0
2020-02-10,2020-02-10,00:00:00,nan,nan,nan,nan,80.20493322228614,63.43689356218621,0.0,0.0,60.69676485735133,51.537051954517466,0.0,0.0
2020-02-11,2020-02-11,00:00:00,nan,nan,nan,nan,64.48854214231976,64.11117340785846,0.0,0.0,54.432399574490425,52.43067848730397,0.0,0.0
2020-02-12,2020-02-12,00:00:00,nan,nan,nan,nan,48.84189707133627,63.16163708969468,0.0,0.0,35.081583493061984,49.8797463660534,0.0,0.0
2020-02-13,2020-02-13,00:00:00,nan,nan,nan,nan,38.2691533169216,62.00870547679804,0.0,0.0,32.37673078209782,39.133068930831534,0.0,0.0
2020-02-14,2020-02-14,00:00:00,nan,nan,nan,nan,355.7452301719038,-36.235764676283566,0.0,0.0,19.09065494634868,25.299961755550648,0.0,0.0
2020-02-15,2020-02-15,00:00:00,nan,nan,nan,nan,359.89414896676135,-31.29198989325256,0.0,0.0,18.219881007231365,25.057118966690997,0.0,0.0
2020-02-16,2020-02-16,00:00:00,nan,nan,nan,nan,355.9041225825043,-31.503406718730634,0.0,0.0,17.770833956120523,27.160671425107108,0.0,0.0
2020-02-17,2020-02-17,00:00:00,nan,nan,nan,nan,352.1661997872168,-31.58187284024318,0.0,0.0,0.2041864342831001,58.7326264441829,0.0,0.0
2020-02-18,2020-02-18,00:00:00,nan,nan,nan,nan,349.6814691183198,-31.45589824224215,0.0,0.0,331.88509360808916,59.822703387914416,0.0,0.0
2020-02-19,2020-02-19,00:00:00,nan,nan,nan,nan,347.5397417633902,-30.93628917621267,0.0,0.0,316.94064804702094,49.869381219393816,0.0,0.0
2020-02-20,2020-02-20,00:00:00,nan,nan,nan,nan,347.18853264005213,-32.838044507932466,0.0,0.0,302.7529299161381,32.363300389061315,0.0,0.0
2020-02-21,2020-02-21,00:00:00,nan,nan,nan,nan,310.716824645766,-49.38075377997366,0.0,0.0,297.57638615330563,24.92863734017714,0.0,0.0
2020-02-22,2020-02-22,00:00:00,nan,nan,nan,nan,302.69751079837846,-50.91962740829218,0.0,0.0,291.6266773492704,21.246555355616287,0.0,0.0
2020-02-23,2020-02-23,00:00:00,nan,nan,nan,nan,285.547895621162,2.052800349807168,0.0,0.0,287.20746179612695,21.07503985870193,0.0,0.0
2020-02-24,2020-02-24,00:00:00,nan,nan,nan,nan,282.11914139687764,-49.583795231506045,0.0,0.0,281.365025348314,23.714343238844123,0.0,0.0
2020-02-25,2020-02-25,00:00:00,nan,nan,nan,nan,273.9719123995098,-57.51684488854835,0.0,0.0,272.54856862045557,29.046647429385715,0.0,0.0
2020-02-26,2020-02-26,00:00:00,nan,nan,nan,nan,253.39700265710502,-61.6281225914723,0.0,0.0,248.87018553556544,2.1849610686690344,0.0,0.0
2020-02-27,2020-02-27,00:00:00,nan,nan,nan,nan,218.99827646020202,-54.601304183282394,0.0,0.0,220.11406666467255,-23.76515925456161,0.0,0.0
