date,time,lon,lat,elon,elat
2020-1-15,12:00:00,178.346872910778,53.4963524896634,10,10
2020-1-16,12:00:00,164.75602152486,60.7159339878314,10,10
2020-1-17,12:00:00,139.986366705814,63.7469472591279,10,10
2020-1-18,12:00:00,113.485710316843,53.20095305469,10,10
2020-1-19,12:00:00,107.498746883929,44.1791904960981,10,10
2020-1-20,12:00:00,105.883847435671,43.4361088170937,10,10
2020-1-21,12:00:00,98.336269679343,50.7072161335594,10,10
2020-1-22,12:00:00,86.3533085671178,56.1132053075703,10,10
2020-1-23,12:00:00,72.7042235654978,50.3200842237033,10,10
2020-1-24,12:00:00,70.8030522154679,48.7764385349885,10,10
2020-1-25,12:00:00,69.7541977758392,48.1614791663904,10,10
2020-1-26,12:00:00,70.1364873977696,-53.5413757124398,10,10
2020-1-27,12:00:00,87.9010435347842,-50.064792780312,10,10
2020-1-28,12:00:00,85.4921026926413,-41.3044249542122,10,10
2020-1-29,12:00:00,102.561112352911,-33.9083970366769,10,10
2020-1-30,12:00:00,104.171848033279,-33.6862466084915,10,10
2020-1-31,12:00:00,105.520971914898,-33.8906202403345,10,10
2020-2-1,12:00:00,105.964181732295,-34.012268655538,10,10
2020-2-2,12:00:00,105.619288530549,-33.8815712524115,10,10
2020-2-3,12:00:00,104.787392482933,-33.6723184654793,10,10
2020-2-4,12:00:00,103.894283493822,-33.4635606522678,10,10
2020-2-5,12:00:00,103.30863372212,-33.2335492649242,10,10
2020-2-6,12:00:00,101.48725301294,-34.5963927851161,10,10
2020-2-7,12:00:00,74.5097611238158,57.5828737485338,10,10
2020-2-8,12:00:00,71.7005164981242,49.35322500394,10,10
2020-2-9,12:00:00,69.0534982875934,48.2678697079197,10,10
2020-2-10,12:00:00,65.021162682524,50.5594159935072,10,10
2020-2-11,12:00:00,28.8232484135785,-30.7491171837516,10,10
