date,time,lon,lat,elon,elat,HelioprojectiveTx,HelioprojectiveTy
2020-01-01,00:00:00,14.342147088355102,-24.88098477723949,108.31873333102143,31.112670748155224,-739.8063477107789,-385.7725652854554
2020-01-02,00:00:00,10.089130414174733,-30.485162371246737,164.84475058644978,31.479243515490726,-622.4373826647643,-465.2705550271247
2020-01-03,00:00:00,353.3487667258014,-32.828957997082895,146.07082672907706,31.545230933901657,-640.137884410331,-500.8989358207464
2020-01-04,00:00:00,345.894999695098,-31.77318565468648,56.91586441517461,43.70108533841937,-592.6706311432645,-480.856174834417
2020-01-05,00:00:00,306.2753564733724,41.01812688354114,16.158437621887845,31.561391431328385,-700.2433005890343,653.3271169318174
2020-01-06,00:00:00,297.2127321926451,28.692168754234558,8.012896231353437,14.20647471770816,-793.3640633265022,488.0472695883777
2020-01-07,00:00:00,290.70472826076275,23.59629580392557,5.912584437394539,13.662194287860164,-784.3481026599184,417.88946934812185
2020-01-08,00:00:00,285.9746105897393,24.05142389930772,4.285834101972487,18.169465128202592,-710.2255802126601,433.0666512033733
2020-01-09,00:00:00,278.0472326193218,28.205316006945715,6.670075311980282,18.08303872648405,-634.8959340488072,500.41736523567346
2020-01-10,00:00:00,264.38115035597707,46.48676572351667,14.659851795326828,35.70912657221273,-499.59825539472513,738.2700125500143
2020-01-11,00:00:00,239.7688410141402,55.19838786191609,14.685301605465312,38.313931943707715,-479.6284727291204,819.9870408193815
2020-01-12,00:00:00,221.27904649850214,53.29808279771288,6.362567475955597,36.2205058623907,-527.5430674918462,798.8577451333149
2020-01-13,00:00:00,210.3125526446607,50.044326706561606,4.386050704250643,35.71832405145796,-556.2319380731788,768.0361749960347
2020-01-14,00:00:00,199.28390350128242,52.39608163066117,4.637617676773409,35.91748042358394,-517.8557147874963,793.8397318275648
2020-01-15,00:00:00,186.57630782910041,50.44677972091702,5.166198385207801,32.271972947234936,-537.9513284601271,774.9670845491954
2020-01-16,00:00:00,175.82072105768555,53.17367754355429,7.302106588653337,35.54913511436032,-493.516326920595,804.2095809411763
2020-01-17,00:00:00,164.68277832279333,55.25742051288927,5.435953053510397,37.926908202549654,-458.3025685835164,825.3470338801075
2020-01-18,00:00:00,154.05813379642098,54.24879092671223,10.389994524959548,47.35731695186187,-455.0789761519991,818.3085062355935
2020-01-19,00:00:00,137.33656371890356,56.50812967629566,14.425192780956214,47.52176588021837,-448.97840845095925,836.3549824232595
2020-01-20,00:00:00,117.41820886691593,-31.219005437853173,7.4217804761960595,39.542681505006584,-745.8244239122141,-471.8073130656834
2020-01-21,00:00:00,112.51161957103108,-43.621807919483416,5.698915291569588,32.96551819518575,-579.0798725809436,-635.5607413483839
2020-01-22,00:00:00,94.37718028605241,-45.41331775765013,5.0170334192797865,32.63038640533,-593.3105193139054,-661.8696106913902
2020-01-23,00:00:00,88.96914858053324,-35.09292133469512,3.715120663203036,31.6569741589482,-631.5141627173871,-514.6032238398398
2020-01-24,00:00:00,85.19213330763154,-47.10367974214011,4.907661353086419,29.787442807374095,-451.7451102701016,-667.3708651064586
2020-01-25,00:00:00,79.63272213182526,-50.43800287063876,6.601408776456507,20.162005794414597,-358.5221404330805,-701.91345439696
2020-01-26,00:00:00,74.39504276801807,-53.001475662431034,6.619334071160814,18.788931387018582,-269.20701650716364,-726.6497226201053
2020-01-27,00:00:00,73.6085471147054,-54.00551329089572,6.830638846876971,5.224315696060334,-147.3426038485486,-732.8225431184414
2020-01-28,00:00:00,78.82485487672997,-51.42509529001607,6.1769646792821185,5.542505263249924,37.37837096748077,-700.2519457537844
2020-01-29,00:00:00,85.77274975145448,-49.21211170973511,3.5806391595525864,8.516673619516983,255.85358018397986,-677.5032523909595
2020-01-30,00:00:00,93.08593724496293,-48.13801295121675,5.109394650692128,24.180501632842883,453.5417404272695,-675.9520184229592
2020-01-31,00:00:00,112.28192932230826,-46.680633408947635,5.565175772612346,23.25198331947496,650.2466295887782,-689.3871240607499
2020-02-01,00:00:00,115.64849883231963,-34.943471661750024,2.7356782858110638,21.017138336326393,797.0713560232288,-559.0320904437234
2020-02-02,00:00:00,116.36644684601711,-33.80892055552438,2.6254487440602285,25.57964861810093,nan,nan
2020-02-03,00:00:00,116.04263911982747,-33.49593608465948,2.892480110967824,29.320151016485376,nan,nan
2020-02-04,00:00:00,115.27735790246663,-34.12494986888693,2.4372472228337587,30.117485412435872,nan,nan
2020-02-05,00:00:00,111.80331244664342,-46.312530565936314,5.781199852467704,32.76595400890591,nan,nan
2020-02-06,00:00:00,97.21881070590013,-47.51263125371982,5.104180002514232,33.98508874077293,nan,nan
2020-02-07,00:00:00,91.73306362252748,-44.92309374152401,3.9016864305613272,28.771797075401977,nan,nan
2020-02-08,00:00:00,88.40198932237915,-35.458335587952035,3.9863686038470103,28.29869243229241,nan,nan
2020-02-09,00:00:00,83.25770501534316,-48.1893599755591,5.414035056045217,30.002563165441376,nan,nan
2020-02-10,00:00:00,73.83104939569186,-51.853084174950425,7.130063207890413,30.726044087570052,nan,nan
2020-02-11,00:00:00,59.818632326548816,-53.07252926349176,10.300453364433052,38.88181417339407,nan,nan
2020-02-12,00:00:00,44.73596926197501,-51.613617502782674,8.060882168317944,43.22875813118656,nan,nan
2020-02-13,00:00:00,34.603095227478704,-47.591475387597825,7.444267641161303,42.827600569641504,nan,nan
2020-02-14,00:00:00,21.378848343188004,-36.5359466273397,77.87513870031907,34.4441574379952,nan,nan
2020-02-15,00:00:00,13.545725608041634,-30.39152388129461,136.69038796238345,28.430045367986832,nan,nan
