date,time,lon,lat,elon,elat
2020-01-01,00:00:00,355.8308054907127,-36.09312991148927,0.0,0.0
2020-01-02,00:00:00,355.0450357075204,-34.86310304085635,0.0,0.0
2020-01-03,00:00:00,354.19659141343817,-34.95611214923007,0.0,0.0
2020-01-04,00:00:00,323.81777128133757,61.22124151130329,0.0,0.0
2020-01-05,00:00:00,297.444727304795,45.510589917181186,0.0,0.0
2020-01-06,00:00:00,292.3917177299295,22.52205014666926,0.0,0.0
2020-01-07,00:00:00,290.4092587215384,21.784524404190726,0.0,0.0
2020-01-08,00:00:00,286.13849120185074,21.817177489128635,0.0,0.0
2020-01-09,00:00:00,280.0716747540331,23.906150746767423,0.0,0.0
2020-01-10,00:00:00,279.5639713196346,44.3389763888188,0.0,0.0
2020-01-11,00:00:00,260.14472848934383,63.25912134661393,0.0,0.0
2020-01-12,00:00:00,229.47671494413208,64.14935132273847,0.0,0.0
2020-01-13,00:00:00,202.1884806273095,-24.805411700563884,0.0,0.0
2020-01-14,00:00:00,198.28269065438226,-24.644168242055795,0.0,0.0
2020-01-15,00:00:00,194.6955495813215,-25.363471960893897,0.0,0.0
2020-01-16,00:00:00,176.01903190855353,-50.611466580334785,0.0,0.0
2020-01-17,00:00:00,161.6192839987909,-59.80632243253113,0.0,0.0
2020-01-18,00:00:00,132.9628832789588,-61.547449965480595,0.0,0.0
2020-01-19,00:00:00,120.02854733881594,-33.61330981621571,0.0,0.0
2020-01-20,00:00:00,116.10113729542417,-31.22500952254826,0.0,0.0
2020-01-21,00:00:00,114.55780964263546,-30.3753040558028,0.0,0.0
2020-01-22,00:00:00,95.39528288632863,-25.41330292050654,0.0,0.0
2020-01-23,00:00:00,91.59931083502013,-29.47187366184943,0.0,0.0
2020-01-24,00:00:00,88.19089831253804,-32.57934214716498,0.0,0.0
2020-01-25,00:00:00,86.68508308945759,-46.69106041967987,0.0,0.0
2020-01-26,00:00:00,80.1312465865078,-51.0035536730819,0.0,0.0
2020-01-27,00:00:00,80.02084361203548,-52.174361307564524,0.0,0.0
2020-01-28,00:00:00,84.45406170339646,-49.04868914359679,0.0,0.0
2020-01-29,00:00:00,88.76909445766448,-33.22575449657494,0.0,0.0
2020-01-30,00:00:00,91.076784404598,-33.10199021410853,0.0,0.0
2020-01-31,00:00:00,115.06784348092057,-31.97634662352583,0.0,0.0
2020-02-01,00:00:00,115.61722597612915,-31.601987562843668,0.0,0.0
2020-02-02,00:00:00,115.88537739790786,-31.64214809377983,0.0,0.0
2020-02-03,00:00:00,115.75224372148581,-31.37963988363429,0.0,0.0
2020-02-04,00:00:00,115.25710423752908,-31.008077175069626,0.0,0.0
2020-02-05,00:00:00,114.71806986802221,-30.909643366090506,0.0,0.0
2020-02-06,00:00:00,93.37673407976612,-29.169602875851165,0.0,0.0
2020-02-07,00:00:00,94.08061460253622,-27.16134515356057,0.0,0.0
2020-02-08,00:00:00,90.92307943118483,-30.132110221347045,0.0,0.0
2020-02-09,00:00:00,87.42104402850107,-32.92431094482399,0.0,0.0
2020-02-10,00:00:00,80.19529878704788,-50.34629217682371,0.0,0.0
2020-02-11,00:00:00,68.43119167816188,-59.06319837895054,0.0,0.0
2020-02-12,00:00:00,49.27398943801109,-58.9826931961518,0.0,0.0
2020-02-13,00:00:00,38.55585783619433,-57.38008988361781,0.0,0.0
2020-02-14,00:00:00,6.9624829956101175,-59.94746309570021,0.0,0.0
2020-02-15,00:00:00,355.7856018951992,-36.00712292808424,0.0,0.0
2020-02-16,00:00:00,355.17369217996566,-34.972341675720266,0.0,0.0
2020-02-17,00:00:00,354.4402077347941,-34.89704087981809,0.0,0.0
2020-02-18,00:00:00,353.78588353952307,-35.28238941592452,0.0,0.0
2020-02-19,00:00:00,320.5759019882136,60.27988565033856,0.0,0.0
2020-02-20,00:00:00,299.53143347499383,42.02471244041279,0.0,0.0
2020-02-21,00:00:00,292.36988605096565,22.46829414063857,0.0,0.0
2020-02-22,00:00:00,290.9207757948539,21.728030890715,0.0,0.0
2020-02-23,00:00:00,287.0877340205061,21.322345690769662,0.0,0.0
2020-02-24,00:00:00,283.6503723729456,22.482322530854844,0.0,0.0
2020-02-25,00:00:00,275.43842596685573,27.241156197225,0.0,0.0
2020-02-26,00:00:00,276.7405882129697,51.52673978707338,0.0,0.0
2020-02-27,00:00:00,255.96874827770247,64.55228156345215,0.0,0.0
