date,time,lon,lat,elon,elat,HP-Tx,HP-Ty
2021-11-08,08:35:38.285029,111.72348101316493,-15.836637196958865,0.0,0.0,-284.0853964178823,-320.5961288953533
2021-11-08,14:35:38.285029,111.11932427786759,-16.06722768009398,0.0,0.0,-239.86600533151068,-322.20430813353516
2021-11-08,20:35:38.285029,111.097948413653,-16.475878468520527,0.0,0.0,-189.2590729922522,-331.28658293894875
2021-11-09,02:35:38.285029,95.05066303617276,-26.68127855109013,0.0,0.0,-357.4623600610066,-480.9414274615908
2021-11-09,08:35:38.285029,94.67358827613337,-26.319308607327017,0.0,0.0,-318.2347521521151,-476.6518902467936
2021-11-09,14:35:38.285029,94.57572607001919,-26.076173891863167,0.0,0.0,-274.1074149792548,-474.96706282067726
2021-11-09,20:35:38.285029,70.41583856591637,18.806430886768197,0.0,0.0,-579.9897389055695,269.14277930556625
2021-11-10,02:35:38.285029,70.20211074928129,21.30338425683291,0.0,0.0,-533.6539300312288,308.7080176350471
2021-11-10,08:35:38.285029,70.26746473333353,22.178427086957367,0.0,0.0,-485.4045737143606,320.32581526978805
2021-11-10,14:35:38.285029,70.26420571066011,22.46088897286755,0.0,0.0,-440.06527748610824,323.38456433578114
2021-11-10,20:35:38.285029,69.9639159263532,22.208327715620065,0.0,0.0,-401.5505853877403,320.099604683254
2021-11-11,02:35:38.285029,69.94372518480475,22.37773649450281,0.0,0.0,-353.9823108827695,321.5654933506757
2021-11-11,08:35:38.285029,69.96975415846426,22.5523200750152,0.0,0.0,-304.48008153168485,322.93124406587805
2021-11-11,14:35:38.285029,69.68356504923017,22.35005371251513,0.0,0.0,-260.77073029545136,319.90857845165897
2021-11-11,20:35:38.285029,69.3698693273244,22.09451757885752,0.0,0.0,-216.30101555306464,315.8213825425457
2021-11-12,02:35:38.285029,68.48104911566467,21.241695034377706,0.0,0.0,-180.7325534641277,302.5201721177043
2021-11-12,08:35:38.285029,60.39623646811245,12.567256262304708,0.0,0.0,-264.1885504219681,159.88631180692047
2021-11-12,14:35:38.285029,50.54354621168315,2.5130886949458002,0.0,0.0,-375.85638352134265,-6.262309568716521
2021-11-12,20:35:38.285029,49.13239014193664,1.9545892381638523,0.0,0.0,-346.55591323506087,-15.906419503071547
2021-11-13,02:35:38.285029,48.22966172538103,-2.6792961329123752,0.0,0.0,-308.154026275035,-94.37702287827139
2021-11-13,08:35:38.285029,47.72507796545089,-3.061132457097991,0.0,0.0,-263.85853619058616,-101.40094262598554
2021-11-13,14:35:38.285029,47.6231191862726,-4.117753472132888,0.0,0.0,-210.55504246032797,-119.09134963717081
2021-11-13,20:35:38.285029,46.154811620065516,-8.31758156680702,0.0,0.0,-179.44616879033856,-189.61197307923183
2021-11-14,02:35:38.285029,44.720512098073655,-9.346661036252065,0.0,0.0,-148.18824569578283,-206.42790644346562
2021-11-14,08:35:38.285029,43.71278595050294,-9.91719064377359,0.0,0.0,-109.85057511669584,-215.2367685517412
2021-11-14,14:35:38.285029,42.05770975736101,-13.43114133048362,0.0,0.0,-81.7425325580407,-272.94603373040786
2021-11-14,20:35:38.285029,40.94878201326084,-14.349892259561681,0.0,0.0,-45.304160916479304,-285.77331755315936
2021-11-15,02:35:38.285029,40.98027582804834,-18.521405853798136,0.0,0.0,8.809521654864815,-351.5718837121758
2021-11-15,08:35:38.285029,37.81852803073817,-25.44295372577735,0.0,0.0,10.509028154741216,-460.4295148405837
2021-11-15,14:35:38.285029,22.34689334689688,-36.4067679785848,0.0,0.0,-155.8282146914862,-613.3728816990229
2021-11-15,20:35:38.285029,2.4909630097809576,-27.382902617482145,0.0,0.0,-405.77994061424397,-482.98834405234993
2021-11-16,02:35:38.285029,354.14769384386466,-27.31822661360489,0.0,0.0,-468.9169047824107,-477.2078559732548
2021-11-16,08:35:38.285029,349.3331320327928,-27.643255728769454,0.0,0.0,-485.8179162815213,-480.4558351788426
2021-11-16,14:35:38.285029,345.70307269376286,-27.148843360855853,0.0,0.0,-496.0284847889561,-476.4912370435024
2021-11-16,20:35:38.285029,343.7111005640184,-27.41958068529273,0.0,0.0,-476.0686349142343,-478.11940066539916
2021-11-17,02:35:38.285029,340.0144512410371,-26.229486731650113,0.0,0.0,-487.92373399133794,-461.71230947627134
2021-11-17,08:35:38.285029,338.5001540738666,-25.06929085070803,0.0,0.0,-469.02174327452667,-443.8961567918908
2021-11-17,14:35:38.285029,337.7016126626654,-24.757522373051234,0.0,0.0,-435.6826028681826,-438.05876133951153
2021-11-17,20:35:38.285029,337.1764362218523,-24.62401114724498,0.0,0.0,-398.46520024351776,-436.19922334350423
2021-11-18,02:35:38.285029,336.6291699373598,-24.401832425767164,0.0,0.0,-362.33508881670423,-434.6745530132284
2021-11-18,08:35:38.285029,335.1923679664414,-23.958898269465955,0.0,0.0,-337.87892744340934,-428.8767667334712
2021-11-18,14:35:38.285029,332.4867568898064,-21.40980225075744,0.0,0.0,-335.7893491818104,-389.6725976932047
2021-11-18,20:35:38.285029,332.43703572636815,-21.045557413071805,0.0,0.0,-288.96760482224636,-385.0305301852907
2021-11-19,02:35:38.285029,332.31145100934646,-20.73239544567592,0.0,0.0,-240.61557181412354,-379.0252771371977
2021-11-19,08:35:38.285029,332.31574407327923,-20.82011743649313,0.0,0.0,-189.72698175301775,-380.344302675783
2021-11-19,14:35:38.285029,332.57754527544705,-21.65935338135945,0.0,0.0,-133.93016914301552,-394.2123784781534
2021-11-19,20:35:38.285029,336.517334560666,-24.322940014173103,0.0,0.0,-19.980783180799335,-434.7468701297204
2021-11-20,02:35:38.285029,337.69638561473926,-24.71690112936277,0.0,0.0,48.887569117574756,-439.67701194578916
2021-11-20,08:35:38.285029,340.7351842924221,-26.910719011923256,0.0,0.0,143.41495730672543,-473.045380423396
2021-11-20,14:35:38.285029,352.1159022173126,-27.09472853398779,0.0,0.0,355.19861269729665,-473.2395852762806
2021-11-20,20:35:38.285029,36.62099156721303,-27.8428388956545,0.0,0.0,817.3551567923838,-463.61484731534847
2021-11-21,02:35:38.285029,42.348348828181166,-14.439734819466192,0.0,0.0,925.1639981659611,-246.43333296253908
2021-11-21,08:35:38.285029,47.40037468225163,-9.332104422801821,0.0,0.0,956.184892757155,-157.42438357401005
2021-11-21,14:35:38.285029,59.6652747031846,11.426505621791115,0.0,0.0,nan,nan
2021-11-21,20:35:38.285029,69.8066710354223,19.053114088673393,0.0,0.0,nan,nan
2021-11-22,02:35:38.285029,94.77850848038469,-26.28514066701182,0.0,0.0,nan,nan
2021-11-22,08:35:38.285029,111.72491821377065,-17.756998992035932,0.0,0.0,nan,nan
2021-11-22,14:35:38.285029,112.14459174704085,-16.51744935597221,0.0,0.0,nan,nan
2021-11-22,20:35:38.285029,113.16868585696061,-16.410102693548254,0.0,0.0,nan,nan
2021-11-23,02:35:38.285029,113.69805095779908,-16.366155635841107,0.0,0.0,nan,nan
2021-11-23,08:35:38.285029,114.02438145553474,-16.330850807664053,0.0,0.0,nan,nan
2021-11-23,14:35:38.285029,114.20132094764494,-16.319248580517428,0.0,0.0,nan,nan
2021-11-23,20:35:38.285029,114.26791412210929,-16.17204104037677,0.0,0.0,nan,nan
2021-11-24,02:35:38.285029,114.33746141565129,-16.254478075134713,0.0,0.0,nan,nan
2021-11-24,08:35:38.285029,114.33852092190699,-16.18272753092027,0.0,0.0,nan,nan
2021-11-24,14:35:38.285029,114.31378130277947,-16.146142259629524,0.0,0.0,nan,nan
2021-11-24,20:35:38.285029,114.26623084096,-16.143486075220007,0.0,0.0,nan,nan
2021-11-25,02:35:38.285029,114.20168777300954,-16.167927305471967,0.0,0.0,nan,nan
2021-11-25,08:35:38.285029,114.06433528435115,-15.97851479743309,0.0,0.0,nan,nan
2021-11-25,14:35:38.285029,113.95530003831207,-16.034350661761817,0.0,0.0,nan,nan
2021-11-25,20:35:38.285029,113.84421483797435,-16.103941938017606,0.0,0.0,nan,nan
2021-11-26,02:35:38.285029,113.63927464570185,-15.944287092322549,0.0,0.0,nan,nan
2021-11-26,08:35:38.285029,113.4957256998155,-16.003176116048067,0.0,0.0,nan,nan
2021-11-26,14:35:38.285029,113.34005051191706,-16.051168123414588,0.0,0.0,nan,nan
2021-11-26,20:35:38.285029,113.01636169804009,-15.903202096767135,0.0,0.0,nan,nan
2021-11-27,02:35:38.285029,112.65793836405835,-15.96395589853363,0.0,0.0,nan,nan
2021-11-27,08:35:38.285029,112.27183741871825,-16.00985097919817,0.0,0.0,nan,nan
2021-11-27,14:35:38.285029,111.85650714205346,-16.150437074504808,0.0,0.0,nan,nan
2021-11-27,20:35:38.285029,111.59684165902893,-16.14527991516665,0.0,0.0,nan,nan
2021-11-28,02:35:38.285029,111.32473894007116,-16.245454544328112,0.0,0.0,nan,nan
2021-11-28,08:35:38.285029,111.2378656069351,-16.44328560865974,0.0,0.0,nan,nan
2021-11-28,14:35:38.285029,111.47854540937678,-16.982342410799344,0.0,0.0,nan,nan
2021-11-28,20:35:38.285029,110.02846945510363,-23.195956278430437,0.0,0.0,nan,nan
2021-11-29,02:35:38.285029,94.80362648732239,-26.471854690829208,0.0,0.0,nan,nan
2021-11-29,08:35:38.285029,94.69388085936026,-26.32892927568206,0.0,0.0,nan,nan
2021-11-29,14:35:38.285029,94.65443533633126,-26.16137127681614,0.0,0.0,nan,nan
2021-11-29,20:35:38.285029,94.6203354074401,-25.933884390247776,0.0,0.0,nan,nan
2021-11-30,02:35:38.285029,94.4145460694346,-26.008596894686267,0.0,0.0,nan,nan
2021-11-30,08:35:38.285029,70.23267702012343,19.768387255584887,0.0,0.0,nan,nan
2021-11-30,14:35:38.285029,70.16894293820944,21.217428032556107,0.0,0.0,nan,nan
2021-11-30,20:35:38.285029,70.1760543059242,21.833309779609348,0.0,0.0,nan,nan
2021-12-01,02:35:38.285029,70.03346789980087,21.859971401716788,0.0,0.0,nan,nan
2021-12-01,08:35:38.285029,69.97598062256992,22.001710536749645,0.0,0.0,nan,nan
2021-12-01,14:35:38.285029,70.04887669040245,22.29816428006673,0.0,0.0,nan,nan
2021-12-01,20:35:38.285029,69.97020089671953,22.335798863438505,0.0,0.0,nan,nan
2021-12-02,02:35:38.285029,69.70953656529773,22.1281546707161,0.0,0.0,nan,nan
2021-12-02,08:35:38.285029,69.57217835227122,22.077131347518065,0.0,0.0,nan,nan
2021-12-02,14:35:38.285029,69.17633865323987,21.712806469981444,0.0,0.0,nan,nan
2021-12-02,20:35:38.285029,68.791743242157,21.37567635559811,0.0,0.0,nan,nan
2021-12-03,02:35:38.285029,66.64585407384186,19.053732402137452,0.0,0.0,nan,nan
2021-12-03,08:35:38.285029,59.14225568030006,11.121821952045636,0.0,0.0,nan,nan
2021-12-03,14:35:38.285029,51.34426105669371,1.4931263138706283,0.0,0.0,nan,nan
2021-12-03,20:35:38.285029,49.80961989000866,-2.4380639788692866,0.0,0.0,nan,nan
2021-12-04,02:35:38.285029,49.10667275129706,-3.0087693691649644,0.0,0.0,nan,nan
2021-12-04,08:35:38.285029,48.77457118938005,-3.499489687000368,0.0,0.0,nan,nan
2021-12-04,14:35:38.285029,48.060199486823194,-3.9540184893440395,0.0,0.0,nan,nan
2021-12-04,20:35:38.285029,47.434679293634055,-6.306748055682075,0.0,0.0,nan,nan
2021-12-05,02:35:38.285029,45.943973161832936,-8.796356945500783,0.0,0.0,nan,nan
2021-12-05,08:35:38.285029,44.94522122097767,-9.43487673273147,0.0,0.0,-956.0047644604929,-159.0458928586203
2021-12-05,14:35:38.285029,43.881428948271704,-9.885352604551993,0.0,0.0,-956.9822351727635,-167.42264884294548
2021-12-05,20:35:38.285029,43.4992481880766,-12.325609793667253,0.0,0.0,-941.5854006945156,-207.59817348315673
2021-12-06,02:35:38.285029,41.3120472274289,-13.98158561061305,0.0,0.0,-933.2056127656251,-234.9653902935467
2021-12-06,08:35:38.285029,41.22961614705627,-15.195383964364284,0.0,0.0,-921.682865279261,-255.54412101594545
2021-12-06,14:35:38.285029,40.73014913548101,-19.378185022380944,0.0,0.0,-890.3358227764256,-322.93694427059046
2021-12-06,20:35:38.285029,37.22109192557814,-26.14497056836559,0.0,0.0,-848.1013502702117,-428.5554811316835
2021-12-07,02:35:38.285029,15.309586079499319,-24.470902382098835,0.0,0.0,nan,nan
2021-12-07,08:35:38.285029,2.175807369255022,-27.82553345548837,0.0,0.0,nan,nan
2021-12-07,14:35:38.285029,354.02783183705066,-27.258992756290525,0.0,0.0,nan,nan
2021-12-07,20:35:38.285029,349.11125191904034,-27.552141783397587,0.0,0.0,nan,nan
2021-12-08,02:35:38.285029,345.2537805012338,-27.2844639910276,0.0,0.0,nan,nan
2021-12-08,08:35:38.285029,342.25587263729903,-27.521481219430104,0.0,0.0,nan,nan
2021-12-08,14:35:38.285029,339.1774485682969,-25.485922977154612,0.0,0.0,nan,nan
2021-12-08,20:35:38.285029,337.8003115013522,-24.776347519444673,0.0,0.0,nan,nan
2021-12-09,02:35:38.285029,337.12368439224593,-24.395424124816,0.0,0.0,nan,nan
2021-12-09,08:35:38.285029,334.29724440017594,-23.37728037164994,0.0,0.0,nan,nan
2021-12-09,14:35:38.285029,332.34115016640044,-20.598892712926073,0.0,0.0,nan,nan
2021-12-10,08:35:38.285029,326.4425601777648,25.476303163355677,0.0,0.0,nan,nan
2021-12-10,14:35:38.285029,326.0186842236643,25.53716636228643,0.0,0.0,nan,nan
2021-12-10,20:35:38.285029,325.47500242455027,25.626490490777773,0.0,0.0,nan,nan
2021-12-11,02:35:38.285029,324.95326152680434,25.92876157071267,0.0,0.0,nan,nan
2021-12-11,08:35:38.285029,324.20272022130933,26.442531160244837,0.0,0.0,nan,nan
2021-12-11,14:35:38.285029,322.5762685042221,26.740318018620414,0.0,0.0,-863.9266340883914,435.5601140574158
2021-12-11,20:35:38.285029,321.39211747840613,28.183000242122358,0.0,0.0,-854.5646305070259,459.1906381875833
2021-12-12,02:35:38.285029,320.671381986261,28.94701756640068,0.0,0.0,-847.7917911410332,472.3947549738469
2021-12-12,08:35:38.285029,320.061096088348,29.572441000843604,0.0,0.0,-833.9329299679957,480.05627414161154
