date,time,lon,lat,elon,elat,HP-Tx,HP-Ty
2021-11-08,08:35:38.285029,111.00982568951267,-23.131647644610048,0.0,0.0,-281.721290119458,-433.5738500591059
2021-11-08,14:35:38.285029,108.58777558986272,-26.56358537285541,0.0,0.0,-260.07888561557047,-482.11510342498457
2021-11-08,20:35:38.285029,95.11453106441103,-26.87501757840702,0.0,0.0,-400.5063473614864,-482.84707724477295
2021-11-09,02:35:38.285029,94.91281465890201,-26.812025205793773,0.0,0.0,-359.20436488999985,-483.1560955970705
2021-11-09,08:35:38.285029,94.87923963355689,-26.74323149029799,0.0,0.0,-315.3838416954968,-484.7747701277328
2021-11-09,14:35:38.285029,94.63277440898446,-26.797618036060825,0.0,0.0,-270.5899239766877,-483.8040787314432
2021-11-09,20:35:38.285029,94.77571171622242,-27.10780144444572,0.0,0.0,-221.277623136295,-490.68907050849344
2021-11-10,02:35:38.285029,53.15531174802724,-19.830837804583187,0.0,0.0,-727.5768155129626,-359.54034806567597
2021-11-10,08:35:38.285029,53.065095979830915,-17.912230534310442,0.0,0.0,-705.7659681569785,-332.30727781858
2021-11-10,14:35:38.285029,52.85961723759304,-16.60058466089279,0.0,0.0,-678.0573521470651,-313.5429592706923
2021-11-10,20:35:38.285029,52.4485566055862,-15.825024756125968,0.0,0.0,-648.7566175127868,-303.19756065951964
2021-11-11,02:35:38.285029,51.954557223403796,-15.600590382770775,0.0,0.0,-615.3371555246413,-300.8034556483678
2021-11-11,08:35:38.285029,51.03356311235419,-15.795755852616182,0.0,0.0,-582.9418364930898,-303.879434118819
2021-11-11,14:35:38.285029,50.23901825276704,-16.27689769201483,0.0,0.0,-549.8661413448863,-312.8465678426863
2021-11-11,20:35:38.285029,49.43446999632989,-16.84230255088119,0.0,0.0,-517.6005551707931,-324.20993191520546
2021-11-12,02:35:38.285029,48.429246166442816,-17.573470210854538,0.0,0.0,-483.01068305503577,-335.62179649294234
2021-11-12,08:35:38.285029,47.41926365254562,-18.146329289357023,0.0,0.0,-448.7984087741934,-344.55575157533144
2021-11-12,14:35:38.285029,46.59403837940825,-18.26669265492612,0.0,0.0,-416.3756077310536,-349.42936722891847
2021-11-12,20:35:38.285029,45.82627056784474,-18.592770494770743,0.0,0.0,-378.93828338291496,-355.1862535626814
2021-11-13,02:35:38.285029,45.19952868659357,-19.193333546619225,0.0,0.0,-336.51893704989925,-363.3614665424546
2021-11-13,08:35:38.285029,44.27127965150191,-20.008024847877124,0.0,0.0,-299.3294769874774,-376.0316526046671
2021-11-13,14:35:38.285029,43.23486105982386,-20.515773004041055,0.0,0.0,-264.2152218169067,-383.8112241799476
2021-11-13,20:35:38.285029,42.149760926122404,-21.25107738381421,0.0,0.0,-230.59032684820704,-397.12689067727706
2021-11-14,02:35:38.285029,41.44437110895987,-22.64118778822457,0.0,0.0,-187.9838975931052,-416.4583285600328
2021-11-14,08:35:38.285029,40.346988401675794,-24.38173661134811,0.0,0.0,-153.02852895273827,-444.5578590347651
2021-11-14,14:35:38.285029,38.587307752111116,-28.515076596364818,0.0,0.0,-124.58308353181928,-503.4114549358034
2021-11-14,20:35:38.285029,13.2862053575106,-26.278202156065856,0.0,0.0,-441.44987940462306,-467.2978460156927
2021-11-15,02:35:38.285029,10.944337348030242,-24.91305311525336,0.0,0.0,-431.97032678336836,-444.97042603516303
2021-11-15,08:35:38.285029,6.407227227582591,-25.718023851228587,0.0,0.0,-443.6799415475689,-454.34120060760785
2021-11-15,14:35:38.285029,0.8598633539130826,-26.527562504639203,0.0,0.0,-470.0119130781386,-465.6703963031293
2021-11-15,20:35:38.285029,356.64986294077903,-25.887517779024805,0.0,0.0,-484.3172303135507,-455.6164715804067
2021-11-16,02:35:38.285029,354.0809682528252,-25.74830329931107,0.0,0.0,-476.008012695238,-453.77883222260186
2021-11-16,08:35:38.285029,351.8885340179995,-25.325981598392826,0.0,0.0,-463.9892349927686,-447.9916635515378
2021-11-16,14:35:38.285029,350.5542539977972,-25.19087811440887,0.0,0.0,-438.9269023137167,-446.3932869343415
2021-11-16,20:35:38.285029,348.0616370504907,-25.62523049935199,0.0,0.0,-427.785562653793,-453.8994289087557
2021-11-17,02:35:38.285029,345.8817885866904,-25.51497226438982,0.0,0.0,-413.9959344668314,-453.06710138596657
2021-11-17,08:35:38.285029,344.26980247837565,-25.178752608343657,0.0,0.0,-390.8864068596158,-446.6557292941533
2021-11-17,14:35:38.285029,343.42229097884524,-24.74234231521488,0.0,0.0,-359.2985783936456,-441.6358546651581
2021-11-17,20:35:38.285029,342.8291668387885,-24.354575808608633,0.0,0.0,-322.9005319655407,-437.38562778458106
2021-11-18,02:35:38.285029,342.19463494226534,-24.248564652711,0.0,0.0,-283.10225485940464,-433.9294447939377
2021-11-18,08:35:38.285029,341.95683790529966,-23.960232633836313,0.0,0.0,-239.68175609176978,-431.71107042322365
2021-11-18,14:35:38.285029,341.5802998952957,-23.9302707529231,0.0,0.0,-195.243129927665,-430.0990705507768
