date,time,lon,lat,elon,elat,HP-Tx,HP-Ty
2021-11-08,08:35:38.285029,111.72591255502842,-16.044448480272152,0.0,0.0,-281.2406923726667,-321.05178518951146
2021-11-08,14:35:38.285029,111.17864924195628,-16.147624564724126,0.0,0.0,-239.05721056112088,-323.78540373345237
2021-11-08,20:35:38.285029,111.15516898491869,-16.552609236986374,0.0,0.0,-188.429027936887,-332.7941404946424
2021-11-09,02:35:38.285029,95.23076237839383,-26.681991815038106,0.0,0.0,-355.94598566694185,-482.3152922536798
2021-11-09,08:35:38.285029,94.7363784626445,-26.309350862222946,0.0,0.0,-317.89212595275603,-477.29718143793303
2021-11-09,14:35:38.285029,94.60322015911997,-26.128716716303796,0.0,0.0,-273.6306752557866,-475.82274193543157
2021-11-09,20:35:38.285029,94.3954315017289,-25.72799354709767,0.0,0.0,-229.41930493176915,-470.1062830432643
2021-11-10,02:35:38.285029,70.29818816349808,21.335799697327378,0.0,0.0,-532.0885542188771,309.0464567954997
2021-11-10,08:35:38.285029,70.19014777097944,21.91548880787367,0.0,0.0,-488.97018547542393,317.23787095820376
2021-11-10,14:35:38.285029,70.20767633918253,22.2952850245372,0.0,0.0,-442.6160206825007,321.6894824016697
2021-11-10,20:35:38.285029,70.22096033669986,22.522754078193724,0.0,0.0,-395.63567820726894,323.88131537099446
2021-11-11,02:35:38.285029,69.98328017312758,22.348211563392933,0.0,0.0,-353.9284490791615,321.47992392795766
2021-11-11,08:35:38.285029,70.09370473967998,22.62133666615939,0.0,0.0,-302.50664626434445,323.99221019012316
2021-11-11,14:35:38.285029,69.95820189194072,22.564413445608732,0.0,0.0,-255.88136198930442,322.7943231055289
2021-11-11,20:35:38.285029,69.54098628178181,22.155157381110726,0.0,0.0,-213.9277714844793,317.2452513949865
2021-11-12,02:35:38.285029,69.49714020730941,22.14469402291648,0.0,0.0,-163.58075969526544,316.2317765872807
2021-11-12,08:35:38.285029,68.65524206451866,21.109896409577644,0.0,0.0,-126.74416726035997,300.3515757088405
2021-11-12,14:35:38.285029,61.54589565050268,13.46137667873611,0.0,0.0,-193.89611366740428,175.37139792304498
2021-11-12,20:35:38.285029,52.5319482240824,-0.3534759688447918,0.0,0.0,-291.6152940467,-55.78553739170331
2021-11-13,02:35:38.285029,50.15849720090721,-5.551920352593281,0.0,0.0,-275.5643852560315,-142.82530735941737
2021-11-13,08:35:38.285029,48.56159487982608,-8.439788009804321,0.0,0.0,-246.15737440623343,-190.45570481767822
