date,time,lon,lat,elon,elat,HP-Tx,HP-Ty
2021-11-08,08:35:38.285029,111.3101349874852,-22.68042744351809,0.0,0.0,-276.992923427606,-424.9607243622415
2021-11-08,14:35:38.285029,109.27109394674018,-25.025125269950802,0.0,0.0,-255.16151898610406,-462.68233277040275
2021-11-08,20:35:38.285029,95.4787942426508,-26.85094585215602,0.0,0.0,-397.8921901693102,-485.2835701271973
2021-11-09,02:35:38.285029,95.08889068421367,-26.77716177146517,0.0,0.0,-358.00960614322685,-484.21109280585506
2021-11-09,08:35:38.285029,94.99502123652556,-26.707196374310723,0.0,0.0,-314.522879707627,-485.3196037936904
2021-11-09,14:35:38.285029,94.70201686736988,-26.760514404951586,0.0,0.0,-270.28244630340487,-484.34575906320794
2021-11-09,20:35:38.285029,51.19589425700232,-23.221909986736524,0.0,0.0,-752.9182744491845,-406.1448113933656
2021-11-10,02:35:38.285029,50.02172552702903,-18.9735212690919,0.0,0.0,-759.3728320929222,-343.2783898481419
2021-11-10,08:35:38.285029,50.402004745502225,-17.250601318356797,0.0,0.0,-735.0048157891724,-319.7196810107667
2021-11-10,14:35:38.285029,51.31601376103004,-14.777387105745802,0.0,0.0,-696.7921264402103,-281.38935482902167
2021-11-10,20:35:38.285029,51.17505389244301,-14.458020733808132,0.0,0.0,-664.0431006511208,-278.6994221350685
2021-11-11,02:35:38.285029,49.868449400296015,-14.67069697189084,0.0,0.0,-643.1841110226233,-284.42932838799675
2021-11-11,08:35:38.285029,48.65479556328039,-15.274039158600193,0.0,0.0,-617.4603296753485,-295.73633864118926
2021-11-11,14:35:38.285029,47.87769062527883,-15.802586498262302,0.0,0.0,-583.3397452102508,-304.8628038025907
2021-11-11,20:35:38.285029,47.39158492476389,-16.19876653609435,0.0,0.0,-544.1678177155554,-311.45075291158923
2021-11-12,02:35:38.285029,47.11433927569277,-16.470682480134197,0.0,0.0,-502.43323646183126,-316.534473679047
2021-11-12,08:35:38.285029,46.895506655709994,-16.709611157252642,0.0,0.0,-460.7823974688072,-322.3490901535915
2021-11-12,14:35:38.285029,46.65461733478825,-17.273903134313503,0.0,0.0,-415.62511539505795,-331.9269217566063
2021-11-12,20:35:38.285029,46.12100548116277,-18.032267076174286,0.0,0.0,-375.70862757903524,-346.31071122987083
2021-11-13,02:35:38.285029,43.993017809423385,-19.21922482372137,0.0,0.0,-354.8877958676312,-363.9915157608756
2021-11-13,08:35:38.285029,43.23999774759759,-19.353451303939337,0.0,0.0,-317.50568765681237,-367.25682252166314
2021-11-13,14:35:38.285029,42.816839961844956,-19.632230675864854,0.0,0.0,-273.46703565726057,-371.90572826534066
2021-11-13,20:35:38.285029,42.49378201255662,-20.23126485518268,0.0,0.0,-226.92964422912337,-381.48867165080486
2021-11-14,02:35:38.285029,41.89688222805603,-21.855906945548217,0.0,0.0,-182.8143517798744,-406.10772285843905
2021-11-14,08:35:38.285029,39.19519123072939,-24.934066425556328,0.0,0.0,-168.97065359610133,-450.6226225235175
2021-11-14,14:35:38.285029,38.24250010390559,-26.243841174583284,0.0,0.0,-132.6824739081785,-471.53072990205953
2021-11-14,20:35:38.285029,25.490607809533277,-34.07521149160692,0.0,0.0,-250.57266542781144,-579.0602607040989
2021-11-15,02:35:38.285029,13.212563696509287,-25.156056562704027,0.0,0.0,-401.4926147987135,-450.42570161102276
2021-11-15,08:35:38.285029,6.511047266291655,-25.667135581361293,0.0,0.0,-445.3870803550817,-456.5692135644642
2021-11-15,14:35:38.285029,359.073182154366,-24.766883198297947,0.0,0.0,-501.5587832101155,-440.3940591475773
2021-11-15,20:35:38.285029,355.9999665047418,-23.541741939518754,0.0,0.0,-502.3314320282079,-420.55999194570023
2021-11-16,02:35:38.285029,353.8417408102071,-23.763750050097098,0.0,0.0,-489.4166392099578,-426.2036198588385
2021-11-16,08:35:38.285029,352.34586570238383,-23.76093556170447,0.0,0.0,-465.28478387882933,-425.951505097327
2021-11-16,14:35:38.285029,351.15055726558205,-23.85975223291903,0.0,0.0,-438.36049061780795,-429.24726891436524
2021-11-16,20:35:38.285029,349.6143243723417,-24.567691852029323,0.0,0.0,-409.22386607085355,-437.1708591565705
2021-11-17,02:35:38.285029,345.54975889994984,-24.749360846883466,0.0,0.0,-421.23381843976676,-441.5808696561589
2021-11-17,08:35:38.285029,343.3312444803602,-23.415273702299743,0.0,0.0,-409.97463325737044,-420.3878977958515
