date,time,lon,lat,elon,elat
2021-11-6,00:00:00,113.931400346651,-16.8830332595716,10,10
2021-11-6,01:00:00,113.912601415651,-16.8692645019554,10,10
2021-11-6,02:00:00,113.892042053899,-16.8568319053722,10,10
2021-11-6,03:00:00,113.869732671182,-16.8460503482627,10,10
2021-11-6,04:00:00,113.845689303933,-16.8365813032958,10,10
2021-11-6,05:00:00,113.819902316782,-16.8283591285913,10,10
2021-11-6,06:00:00,113.792402721983,-16.8213570194047,10,10
2021-11-6,07:00:00,113.763160783655,-16.8155325813767,10,10
2021-11-6,08:00:00,113.732156287856,-16.8108600578451,10,10
2021-11-6,09:00:00,113.699456125936,-16.8073361084458,10,10
2021-11-6,10:00:00,113.66506013279,-16.8049356239421,10,10
2021-11-6,11:00:00,113.628899220784,-16.8036620060235,10,10
2021-11-6,12:00:00,113.589967552088,-16.8035378292439,10,10
2021-11-6,13:00:00,113.54793651363,-16.8045579436889,10,10
2021-11-6,14:00:00,113.504326730694,-16.8067082481677,10,10
2021-11-6,15:00:00,113.459310442297,-16.8099901505,10,10
2021-11-6,16:00:00,113.41270032838,-16.8144100339124,10,10
2021-11-6,17:00:00,113.364529930993,-16.8199909803431,10,10
2021-11-6,18:00:00,113.314742496867,-16.8267360646437,10,10
2021-11-6,19:00:00,113.263218593298,-16.8350547606287,10,10
2021-11-6,20:00:00,113.210013204836,-16.8449336937465,10,10
2021-11-6,21:00:00,113.155243714309,-16.856316318023,10,10
2021-11-6,22:00:00,113.099011395891,-16.8692095967422,10,10
2021-11-6,23:00:00,113.042727685229,-16.8835808508592,10,10
2021-11-7,00:00:00,112.985939118567,-16.8994237232016,10,10
2021-11-7,01:00:00,112.928200141034,-16.9168162422508,10,10
2021-11-7,02:00:00,112.869576971655,-16.9367595933004,10,10
2021-11-7,03:00:00,112.81032545815,-16.9585928342219,10,10
2021-11-7,04:00:00,112.749604520193,-16.9818350720118,10,10
2021-11-7,05:00:00,112.687673835548,-17.0055269836469,10,10
2021-11-7,06:00:00,112.625263027587,-17.0308736833617,10,10
2021-11-7,07:00:00,112.563063497484,-17.0593136094325,10,10
2021-11-7,08:00:00,112.500521431303,-17.0902717423832,10,10
2021-11-7,09:00:00,112.438495987088,-17.1235560051632,10,10
2021-11-7,10:00:00,112.379670143258,-17.161106343063,10,10
2021-11-7,11:00:00,112.323171334653,-17.2044673309041,10,10
2021-11-7,12:00:00,112.267806789027,-17.2528471129395,10,10
2021-11-7,13:00:00,112.215083650532,-17.3079257454743,10,10
2021-11-7,14:00:00,112.165147839682,-17.3692257548136,10,10
2021-11-7,15:00:00,112.116471604035,-17.4356224796524,10,10
2021-11-7,16:00:00,112.07090531507,-17.5062395123255,10,10
2021-11-7,17:00:00,112.027867719281,-17.5842355313959,10,10
2021-11-7,18:00:00,111.988181430883,-17.6786804803508,10,10
2021-11-7,19:00:00,111.952048330934,-17.7912703238443,10,10
2021-11-7,20:00:00,111.918052517965,-17.9243036237321,10,10
2021-11-7,21:00:00,111.886911839644,-18.0826234760201,10,10
2021-11-7,22:00:00,111.856502811019,-18.2834288434913,10,10
2021-11-7,23:00:00,111.81972904678,-18.5347958068658,10,10
2021-11-8,00:00:00,111.774593631575,-18.8540283453285,10,10
2021-11-8,01:00:00,111.708611514778,-19.2907937770334,10,10
2021-11-8,02:00:00,111.584946249755,-19.9594418956655,10,10
2021-11-8,03:00:00,111.28029548176,-21.0102077087563,10,10
2021-11-8,04:00:00,110.751031018519,-22.1710848511178,10,10
2021-11-8,05:00:00,109.878183991455,-23.2393750422728,10,10
2021-11-8,06:00:00,108.059770052888,-24.6959335258567,10,10
2021-11-8,07:00:00,95.7632472270696,-26.6862044115314,10,10
2021-11-8,08:00:00,95.6174426577579,-26.5422937083002,10,10
2021-11-8,09:00:00,95.5308669734618,-26.4642629001093,10,10
2021-11-8,10:00:00,95.4674779478579,-26.4094715521583,10,10
2021-11-8,11:00:00,95.4163323538382,-26.3670171316139,10,10
2021-11-8,12:00:00,95.3725296668363,-26.3321271001549,10,10
2021-11-8,13:00:00,95.3334247432103,-26.3021855100337,10,10
2021-11-8,14:00:00,95.2978838504343,-26.2759416251307,10,10
2021-11-8,15:00:00,95.2647489821863,-26.2521613537229,10,10
2021-11-8,16:00:00,95.2336665624084,-26.2306428529234,10,10
2021-11-8,17:00:00,95.2037461984385,-26.2106977583252,10,10
2021-11-8,18:00:00,95.1750141747727,-26.1923166235911,10,10
2021-11-8,19:00:00,95.147116865719,-26.1748922339973,10,10
2021-11-8,20:00:00,95.1199637049881,-26.1583358327957,10,10
2021-11-8,21:00:00,95.0934354589063,-26.1423970889653,10,10
2021-11-8,22:00:00,95.0673833044066,-26.1268823943652,10,10
2021-11-8,23:00:00,95.0417748912729,-26.1116918559858,10,10
2021-11-9,00:00:00,95.0164392766735,-26.0966031337953,10,10
2021-11-9,01:00:00,94.9916012442914,-26.0817177306301,10,10
2021-11-9,02:00:00,94.9668453717732,-26.0666396939534,10,10
2021-11-9,03:00:00,94.942273428201,-26.0513626007685,10,10
2021-11-9,04:00:00,94.9179512865845,-26.0356911510841,10,10
2021-11-9,05:00:00,94.8936734016411,-26.0193598967885,10,10
2021-11-9,06:00:00,94.8696997930991,-26.0024349718826,10,10
2021-11-9,07:00:00,94.8454115387016,-25.9842324867911,10,10
2021-11-9,08:00:00,94.8214354200573,-25.9649586285731,10,10
2021-11-9,09:00:00,94.7966614431368,-25.9435680852196,10,10
2021-11-9,10:00:00,94.7718446292147,-25.9199093009042,10,10
