date,time,lon,lat,elon,elat
2021-11-6,00:00:00,134.345282736479,11.3690238543972,10,10
2021-11-6,01:00:00,134.272482373743,11.2550777835994,10,10
2021-11-6,02:00:00,134.199296679399,11.1408459528337,10,10
2021-11-6,03:00:00,134.115120327392,11.0189587682421,10,10
2021-11-6,04:00:00,134.030667270896,10.8952979024171,10,10
2021-11-6,05:00:00,133.948269897049,10.7730360629298,10,10
2021-11-6,06:00:00,133.870212701976,10.6453471695419,10,10
2021-11-6,07:00:00,133.798389206771,10.5122064781514,10,10
2021-11-6,08:00:00,133.731447378256,10.3720766005059,10,10
2021-11-6,09:00:00,133.668479981792,10.223423039106,10,10
2021-11-6,10:00:00,133.610849078826,10.0666870983386,10,10
2021-11-6,11:00:00,133.56137642963,9.90024808265321,10,10
2021-11-6,12:00:00,133.519931918603,9.71268431973805,10,10
2021-11-6,13:00:00,133.488795074826,9.49909492513117,10,10
2021-11-6,14:00:00,133.471710214876,9.25379050789915,10,10
2021-11-6,15:00:00,133.471929154631,8.95940070130899,10,10
2021-11-6,16:00:00,133.495595819,8.59365366403158,10,10
2021-11-6,17:00:00,133.553177585182,8.09227135445086,10,10
2021-11-6,18:00:00,133.671466205112,7.19956117346723,10,10
2021-11-6,19:00:00,133.949482811291,4.56904458446814,10,10
2021-11-6,20:00:00,134.324047412846,2.65971638307852,10,10
2021-11-6,21:00:00,133.681743081344,-0.867087877465067,10,10
2021-11-6,22:00:00,129.959856749751,-3.70295267727688,10,10
2021-11-6,23:00:00,129.208082175587,-4.79388546440759,10,10
2021-11-7,00:00:00,128.375560388508,-8.16643443798209,10,10
2021-11-7,01:00:00,126.633322835903,-9.26887827174912,10,10
2021-11-7,02:00:00,126.123889641799,-9.7029775789449,10,10
2021-11-7,03:00:00,125.578471556934,-10.5527614883996,10,10
2021-11-7,04:00:00,120.585743526072,-14.9546783028552,10,10
2021-11-7,05:00:00,119.259065101079,-14.4522103329356,10,10
2021-11-7,06:00:00,118.753847208124,-14.4984565516131,10,10
2021-11-7,07:00:00,118.256727966992,-14.8143318943498,10,10
2021-11-7,08:00:00,117.634005381338,-15.063298171013,10,10
2021-11-7,09:00:00,116.910301939366,-15.132254577018,10,10
2021-11-7,10:00:00,116.345959317077,-15.0490600749012,10,10
2021-11-7,11:00:00,115.969195433015,-14.9681980864358,10,10
2021-11-7,12:00:00,115.684535908642,-14.9155051409572,10,10
2021-11-7,13:00:00,115.451834966307,-14.8852563010615,10,10
2021-11-7,14:00:00,115.25255849941,-14.8713284020418,10,10
2021-11-7,15:00:00,115.078831730043,-14.8698878240062,10,10
2021-11-7,16:00:00,114.921538931562,-14.8789948390463,10,10
2021-11-7,17:00:00,114.774588064539,-14.8965105305189,10,10
2021-11-7,18:00:00,114.638403756209,-14.920239559839,10,10
2021-11-7,19:00:00,114.512117766291,-14.9487134652442,10,10
2021-11-7,20:00:00,114.391909092648,-14.9813586288358,10,10
2021-11-7,21:00:00,114.274887389025,-15.0184850307262,10,10
2021-11-7,22:00:00,114.16017829049,-15.0595303702965,10,10
2021-11-7,23:00:00,114.051071326166,-15.1037549364395,10,10
2021-11-8,00:00:00,113.94680843957,-15.150362317028,10,10
2021-11-8,01:00:00,113.84729811563,-15.1980239747678,10,10
2021-11-8,02:00:00,113.746745429198,-15.2499543074535,10,10
2021-11-8,03:00:00,113.647459318412,-15.3046098958751,10,10
2021-11-8,04:00:00,113.545008705057,-15.3633359147091,10,10
2021-11-8,05:00:00,113.443918616604,-15.4235985552415,10,10
2021-11-8,06:00:00,113.347089248879,-15.48493124284,10,10
2021-11-8,07:00:00,113.249133706984,-15.5495135016333,10,10
2021-11-8,08:00:00,113.15039272174,-15.6202102654517,10,10
2021-11-8,09:00:00,113.051518520612,-15.694872550223,10,10
2021-11-8,10:00:00,112.95165439614,-15.7723650920629,10,10
2021-11-8,11:00:00,112.851511274479,-15.8524898964547,10,10
2021-11-8,12:00:00,112.755741702915,-15.934787778734,10,10
2021-11-8,13:00:00,112.664250433961,-16.0189878111524,10,10
2021-11-8,14:00:00,112.573690651306,-16.1115447022098,10,10
2021-11-8,15:00:00,112.483288221158,-16.223725591274,10,10
2021-11-8,16:00:00,112.397976077119,-16.3475526945623,10,10
2021-11-8,17:00:00,112.32095641182,-16.4822055897895,10,10
2021-11-8,18:00:00,112.254273273229,-16.6448836552417,10,10
2021-11-8,19:00:00,112.200592751918,-16.8486113537221,10,10
2021-11-8,20:00:00,112.169318172159,-17.1218102690933,10,10
2021-11-8,21:00:00,112.174564366888,-17.5534324506547,10,10
2021-11-8,22:00:00,112.223252408665,-18.4512062388076,10,10
2021-11-8,23:00:00,112.060307561614,-20.6496544185386,10,10
2021-11-9,00:00:00,111.483552356169,-22.747162169518,10,10
2021-11-9,01:00:00,93.3778574709616,-25.960231687295,10,10
2021-11-9,02:00:00,93.2718756185881,-25.8006816315029,10,10
2021-11-9,03:00:00,93.2036907290949,-25.7247638060777,10,10
2021-11-9,04:00:00,93.1474238064679,-25.6780897364356,10,10
2021-11-9,05:00:00,93.0976796492535,-25.6467822752407,10,10
2021-11-9,06:00:00,93.0522781050922,-25.6255903460451,10,10
2021-11-9,07:00:00,93.0098795089244,-25.6110971868001,10,10
2021-11-9,08:00:00,92.9696406511833,-25.6011386219985,10,10
2021-11-9,09:00:00,92.9310979518721,-25.5944131244118,10,10
2021-11-9,10:00:00,92.8939640621665,-25.590185082439,10,10
2021-11-9,11:00:00,92.8581736038305,-25.5879853171075,10,10
2021-11-9,12:00:00,92.823341179541,-25.5871399786732,10,10
