date,time,lon,lat,elon,elat
2021-11-15,03:52:42.240019,355.072,-28.8908,1.0702,0.259
2021-11-15,03:56:26.880000,354.454,-28.7213,1.0584,0.1667
2021-11-15,04:08:15.360003,353.946,-28.576,0.9162,0.312
2021-11-15,05:44:18.239990,353.491,-28.4398,0.8775,0.4154
2021-11-15,06:57:01.439981,353.048,-28.3127,0.7553,0.3745
2021-11-15,07:45:41.760010,352.673,-28.1789,0.582,0.2449
2021-11-15,09:37:35.039991,351.722,-27.9267,0.3313,0.216
2021-11-15,11:21:24.479991,351.43,-27.7225,0.2229,0.1413
2021-11-15,13:13:35.039983,351.308,-27.7024,0.3803,0.383
2021-11-15,14:26:52.799996,350.802,-27.3888,0.5976,0.5551
2021-11-15,15:31:06.240008,350.427,-27.2168,0.8469,1.0062
2021-11-15,16:03:30.240005,349.48,-26.2976,0.3832,0.6262
2021-11-15,19:26:41.280016,348.961,-25.6732,0.3101,0.4732
2021-11-15,22:00:46.080002,348.556,-25.1953,0.4252,0.405
2021-11-15,23:52:39.359984,348.181,-24.7896,0.5549,0.3487
2021-11-16,01:24:48.960005,347.834,-24.4437,0.5278,0.3021
2021-11-16,01:49:09.120019,347.393,-24.5436,0.4718,0.402
2021-11-16,03:32:58.560019,347.035,-24.2397,0.5684,0.3177
2021-11-16,05:29:28.320014,346.153,-24.1744,0.4789,0.2501
2021-11-16,07:44:49.920017,345.362,-24.2487,0.528,0.2713
2021-11-16,09:20:35.519993,344.268,-24.4473,0.7184,0.5248
2021-11-16,11:07:09.119995,344.33,-24.6018,0.4889,0.6588
2021-11-16,13:07:23.520011,344.002,-24.7176,0.4142,0.6345
2021-11-16,15:14:49.920017,343.743,-24.8593,0.4016,0.6945
2021-11-16,17:26:44.160011,343.531,-25.0071,0.3765,0.7782
2021-11-16,18:56:18.240015,343.63,-24.917,0.2146,0.6056
2021-11-16,21:01:52.320010,343.433,-25.0144,0.2235,0.5433
2021-11-16,23:05:59.999992,343.257,-25.1017,0.3121,0.631
2021-11-17,01:09:50.400003,343.092,-25.1794,0.3059,0.5933
2021-11-17,03:08:47.039990,342.933,-25.2482,0.303,0.6282
2021-11-17,04:59:22.559983,342.762,-25.31,0.3202,0.604
2021-11-17,06:47:48.479995,342.579,-25.3661,0.3529,0.5865
2021-11-17,08:35:05.280004,342.386,-25.4162,0.3581,0.5708
2021-11-17,09:33:59.039996,341.987,-25.5035,0.6,0.5048
2021-11-17,11:20:58.559994,341.795,-25.5406,0.4411,0.4113
2021-11-17,13:08:32.640014,341.614,-25.573,0.4641,0.4003
2021-11-17,14:56:32.639990,341.441,-25.6014,0.4295,0.3412
2021-11-17,16:45:15.840013,341.275,-25.6268,0.4576,0.3295
2021-11-17,18:34:59.520014,341.116,-25.6488,0.5405,0.3478
2021-11-17,20:26:44.160011,340.963,-25.6648,0.6039,0.4077
2021-11-17,22:22:22.080013,340.789,-25.6521,0.6137,0.4357
2021-11-18,00:19:35.040016,340.613,-25.6194,0.5986,0.356
2021-11-18,02:18:05.760006,340.454,-25.5809,0.581,0.3721
2021-11-18,04:17:28.319989,340.309,-25.5412,0.5615,0.3997
2021-11-18,06:17:34.080020,340.176,-25.5042,0.5432,0.4201
2021-11-18,08:18:05.760006,340.055,-25.4692,0.5264,0.4354
2021-11-18,09:23:02.399985,339.844,-25.4134,0.517,0.4534
2021-11-18,11:21:15.840005,339.751,-25.3922,0.6565,0.4587
2021-11-18,13:19:20.640000,339.666,-25.3762,0.6459,0.4625
2021-11-18,15:16:59.519998,339.588,-25.3647,0.6373,0.4659
2021-11-18,17:56:06.719994,339.036,-25.3833,0.274,0.5
2021-11-18,19:54:20.160014,338.968,-25.3703,0.2564,0.4885
2021-11-18,21:07:20.640016,339.393,-25.3553,0.6132,0.4735
2021-11-18,23:03:07.200004,339.339,-25.3601,0.498,0.4758
2021-11-19,00:58:10.559985,339.29,-25.3687,0.484,0.477
2021-11-19,02:52:48.000010,339.246,-25.3808,0.4788,0.4799
2021-11-19,04:46:33.600002,339.207,-25.3965,0.4738,0.4848
2021-11-19,06:39:53.279998,339.174,-25.4157,0.4677,0.4904
2021-11-19,08:32:21.120002,339.146,-25.4387,0.4624,0.4959
2021-11-19,10:42:48.959981,339.102,-25.5354,0.4391,0.5116
2021-11-19,12:32:32.639982,339.106,-25.5831,0.308,0.5114
2021-11-19,14:20:58.559994,339.126,-25.6442,0.2816,0.4975
2021-11-19,15:50:32.639998,339.643,-25.6569,0.4782,0.4254
2021-11-19,17:37:40.799982,339.722,-25.7463,0.501,0.4049
2021-11-19,19:23:39.840002,339.844,-25.8601,0.5294,0.3732
2021-11-19,21:08:47.039990,340.037,-26.0077,0.577,0.4929
2021-11-19,22:54:46.080010,340.57,-25.9234,0.4613,0.3093
2021-11-20,00:44:47.039982,340.868,-26.0447,0.4721,0.2598
2021-11-20,02:38:06.720018,341.158,-26.1058,0.3411,0.258
2021-11-20,04:33:01.440014,341.455,-26.1287,0.3033,0.3175
2021-11-20,06:29:05.280012,341.798,-26.1202,0.2753,0.287
2021-11-20,08:25:35.040008,342.195,-26.0874,0.1851,0.2663
2021-11-20,09:23:02.399985,343.212,-26.0287,0.1856,0.2744
2021-11-20,11:13:29.279993,343.566,-26.1357,0.1449,0.3137
2021-11-20,12:58:53.759992,344.288,-26.2562,0.2098,0.3851
2021-11-20,14:21:59.040012,347.789,-27.7482,0.6914,0.9953
2021-11-20,16:42:14.400000,350.064,-28.2807,0.3211,0.2658
2021-11-20,19:27:15.839997,351.424,-28.826,0.262,0.2023
2021-11-20,22:13:43.680009,352.513,-29.0834,0.2708,0.0771
2021-11-21,00:38:35.520009,353.818,-29.5644,341.282,8.667
2021-11-21,02:06:34.560014,12.1376,-38.51,4.2286,0.7763
2021-11-21,02:08:44.159995,17.035,-39.8244,3.2651,0.5381
2021-11-21,05:54:40.319980,33.6669,-33.3052,3.4286,1.2976
2021-11-21,06:03:35.999995,36.8073,-32.1067,0.5409,0.2042
2021-11-21,08:08:35.520009,39.8956,-30.6698,0.1995,0.1501
2021-11-21,10:44:06.720010,41.6291,-29.5515,0.1694,0.106
2021-11-21,12:51:41.760001,43.0311,-28.5976,1.7358,0.7104
2021-11-21,13:44:15.359995,44.8255,-27.866,0.1819,0.0436
2021-11-21,15:27:12.960002,45.9631,-27.3779,0.0822,0.0556
2021-11-21,17:23:16.800001,46.9761,-26.9398,0.1534,0.0324
2021-11-21,19:20:12.479992,47.7326,-26.8513,0.1608,0.1006
2021-11-21,21:23:45.599992,48.6966,-26.9461,0.2367,0.1053
2021-11-22,00:19:35.040016,48.9199,-28.0475,0.1484,0.2949
2021-11-22,02:43:26.399998,48.3538,-31.2281,0.4604,0.8418
2021-11-22,05:35:22.560015,90.6368,-27.7817,0.0365,0.1412
2021-11-22,07:38:38.400005,90.6515,-27.2028,0.1021,0.0295
2021-11-22,10:44:15.359995,90.6368,-27.7817,0.0365,0.1412
2021-11-22,12:56:35.519985,90.6515,-27.2028,0.1021,0.0295
2021-11-22,14:56:24.000005,90.6118,-27.0063,0.1761,0.0323
2021-11-22,16:33:27.360010,90.7741,-26.8952,0.2779,0.0336
2021-11-22,18:03:44.639980,90.978,-26.8198,0.1589,0.0372
2021-11-22,19:43:06.239992,91.4659,-26.7627,0.164,0.04
2021-11-22,21:50:32.639998,91.2809,-26.7155,0.105,0.0399
2021-11-22,23:33:56.160001,91.5883,-26.6898,0.195,0.0431
2021-11-23,01:01:11.999998,92.0414,-26.6964,0.2467,0.0598
2021-11-23,02:49:03.359989,92.2605,-26.8001,15.784,0.1307
2021-11-23,03:33:41.759985,107.995,-26.6097,2.1879,0.3211
2021-11-23,05:36:48.959989,108.685,-25.9891,1.1624,0.711
2021-11-23,06:41:54.239994,109.24,-25.407,0.9591,0.3157
2021-11-23,08:34:39.360008,109.794,-24.9098,0.867,0.4449
2021-11-23,10:05:48.480012,108.685,-25.9891,1.5181,1.1945
2021-11-23,10:49:17.760005,109.24,-25.407,1.062,0.6124
2021-11-23,12:42:28.800015,109.794,-24.9098,0.8827,0.3017
2021-11-23,14:58:24.960001,110.375,-24.5186,0.7115,0.4194
2021-11-23,16:45:33.119984,110.792,-24.1646,0.5232,0.448
2021-11-23,18:22:19.200018,111.083,-23.849,0.3742,0.3572
2021-11-23,19:56:47.040006,111.272,-23.6003,0.2616,0.3315
2021-11-23,21:34:07.679982,111.396,-23.4122,0.2169,0.325
2021-11-23,23:13:37.920019,111.484,-23.2658,0.3327,0.278
2021-11-24,02:08:44.159995,111.743,-22.9765,0.1504,0.3224
2021-11-24,04:18:54.720004,111.789,-22.8819,0.1218,0.2983
2021-11-24,06:25:03.359981,111.825,-22.8075,0.176,0.3054
2021-11-24,08:23:08.160016,111.849,-22.7715,0.1788,0.2841
2021-11-24,10:51:18.720000,111.825,-22.8075,0.176,0.2594
2021-11-24,12:51:24.479991,111.849,-22.7715,0.1788,0.2841
2021-11-24,15:00:51.839992,111.86,-22.7077,0.1686,0.2747
2021-11-24,17:00:05.759990,111.859,-22.6824,0.1682,0.3
2021-11-24,18:56:44.160011,111.847,-22.6705,0.1215,0.3028
2021-11-24,20:45:18.720008,111.826,-22.6889,0.1059,0.2978
2021-11-24,23:07:43.680017,111.952,-22.5635,0.0662,0.3567
2021-11-25,00:56:35.519985,111.912,-22.59,0.0968,0.3543
2021-11-25,02:43:00.480002,111.861,-22.6285,0.1618,0.3631
2021-11-25,04:26:15.360020,111.798,-22.6787,0.1218,0.3688
2021-11-25,06:10:30.720015,111.718,-22.7273,0.1663,0.4122
2021-11-25,07:41:39.840018,111.634,-22.8139,0.268,0.4988
2021-11-25,10:24:14.399984,111.718,-22.7273,0.1507,0.4037
2021-11-25,11:50:47.040014,111.634,-22.8139,0.2451,0.4903
2021-11-25,13:58:48.000002,111.733,-22.7726,0.1305,0.3347
2021-11-25,15:22:36.479989,111.63,-22.8703,0.1283,0.4291
2021-11-25,16:39:30.239997,111.51,-22.9814,0.1705,0.3653
2021-11-25,17:40:16.319999,111.362,-23.1258,0.3183,0.5658
2021-11-25,19:31:09.120003,111.427,-23.1518,0.2679,0.417
2021-11-25,21:56:26.880000,111.236,-23.3518,0.3411,0.6636
2021-11-26,00:59:36.959999,110.983,-23.5408,0.371,0.4495
2021-11-26,02:31:11.999998,111.023,-23.6495,0.331,0.5582
2021-11-26,05:19:49.439991,110.704,-23.9141,0.4467,0.5642
2021-11-26,07:44:58.560002,110.35,-24.192,0.5524,0.587
2021-11-26,09:15:59.039980,110.704,-23.9141,0.5793,0.7034
2021-11-26,11:46:36.479997,110.35,-24.192,0.7172,0.7887
2021-11-26,13:08:41.280000,110.225,-24.3797,0.8768,0.8223
2021-11-26,14:34:47.999994,109.611,-24.7316,0.9439,0.7937
2021-11-26,16:09:33.119992,109.049,-25.119,1.1159,0.6618
2021-11-26,19:38:47.039990,108.785,-25.4793,0.2495,0.4047
2021-11-26,22:56:03.839999,108.303,-25.9113,0.5191,0.3086
2021-11-26,23:09:35.999987,108.115,-26.369,0.707,0.7363
2021-11-27,02:43:52.319994,92.4963,-26.7999,15.5425,0.5464
2021-11-27,05:33:30.240005,92.31,-26.5823,0.4603,0.0955
2021-11-27,08:02:06.719986,91.7136,-26.5249,0.3589,0.0971
2021-11-27,09:40:10.560009,92.31,-26.5823,0.4595,0.0901
2021-11-27,12:13:40.800014,91.7136,-26.5249,0.4224,0.0605
2021-11-27,13:45:50.399995,91.9035,-26.4738,0.2472,0.0597
2021-11-27,16:19:20.640000,91.6649,-26.4708,0.1534,0.0359
2021-11-27,17:41:51.359999,91.8845,-26.4403,0.1968,0.0403
2021-11-27,20:11:28.319997,91.6183,-26.4584,0.1561,0.0295
2021-11-27,22:14:00.960020,91.5297,-26.4625,0.1554,0.0275
2021-11-28,00:17:42.720005,91.3818,-26.4766,0.1618,0.0236
2021-11-28,02:12:54.720012,91.3327,-26.4812,0.2392,0.0303
2021-11-28,04:07:58.079993,91.2621,-26.4901,0.1657,0.034
2021-11-28,05:39:41.760018,91.5075,-26.4727,0.1459,0.0432
2021-11-28,07:53:54.240018,91.1536,-26.5078,0.1856,0.0212
2021-11-28,10:05:31.200001,91.0015,-26.5287,0.2678,0.0165
2021-11-28,11:53:57.120013,90.9037,-26.5455,0.2928,0.0259
2021-11-28,13:44:15.359995,90.9365,-26.5488,0.222,0.0171
2021-11-28,15:33:15.839989,90.9395,-26.5566,0.1187,0.0291
2021-11-28,17:21:15.840005,90.9239,-26.5684,0.1005,0.0278
2021-11-28,19:08:32.640014,90.9207,-26.5805,0.07,0.0286
