date,time,lon,lat,elon,elat
2020-1-15,12:00:00,167.974011510425,3.82759547972982,10,10
2020-1-16,12:00:00,166.613017301952,4.28988095714219,10,10
2020-1-17,12:00:00,159.640394083601,6.23647583360264,10,10
2020-1-18,12:00:00,128.649756905907,14.8770471626915,10,10
2020-1-19,12:00:00,102.416240365112,-10.1159631484453,10,10
2020-1-20,12:00:00,97.8494638336818,-8.11711325140848,10,10
2020-1-21,12:00:00,92.0830960980932,-4.99715481298389,10,10
2020-1-22,12:00:00,88.9059845759892,-0.94699519123175,10,10
2020-1-23,12:00:00,81.4433343870579,1.1806061689789,10,10
2020-1-24,12:00:00,71.4581186613412,3.72021405398615,10,10
2020-1-25,12:00:00,67.1666952373538,0.96005877708167,10,10
2020-1-26,12:00:00,66.7691467873219,-0.143237946616367,10,10
2020-1-27,12:00:00,79.6453536140857,0.706879316306598,10,10
2020-1-28,12:00:00,90.2038577276505,-5.16527866624645,10,10
2020-1-29,12:00:00,95.4311466994599,-7.63658994592581,10,10
2020-1-30,12:00:00,100.338933048207,-9.98446840499757,10,10
2020-1-31,12:00:00,102.326084552849,-10.4565163091042,10,10
2020-2-1,12:00:00,102.709375629518,-10.4987295267124,10,10
2020-2-2,12:00:00,102.331845840199,-10.3040907917054,10,10
2020-2-3,12:00:00,101.189896277663,-9.856923371471,10,10
2020-2-4,12:00:00,98.2763727990407,-8.66406092318655,10,10
2020-2-5,12:00:00,94.9447036688085,-6.46443234419651,10,10
2020-2-6,12:00:00,91.0185283502429,-4.22385914242457,10,10
2020-2-7,12:00:00,85.2949935672445,1.95676759733513,10,10
2020-2-8,12:00:00,78.5438490405786,2.03657217475721,10,10
2020-2-9,12:00:00,67.662617001732,4.29884628784259,10,10
2020-2-10,12:00:00,60.9325422678646,4.91265937121823,10,10
2020-2-11,12:00:00,60.0921838320333,4.83172171929625,10,10
