date,time,lon,lat,elon,elat
2020-1-15,12:00:00,178.196901435187,56.5248977743485,10,10
2020-1-16,12:00:00,163.763021338837,60.2497677457134,10,10
2020-1-17,12:00:00,146.257428966601,62.8873724182568,10,10
2020-1-18,12:00:00,123.515198186827,60.0650780531924,10,10
2020-1-19,12:00:00,116.926881294803,54.1152715037739,10,10
2020-1-20,12:00:00,111.333580358783,54.9707910563274,10,10
2020-1-21,12:00:00,102.021085578885,57.6365950188759,10,10
2020-1-22,12:00:00,88.5120211330685,63.8853871031286,10,10
2020-1-23,12:00:00,80.5240068033704,62.7333884987895,10,10
2020-1-24,12:00:00,59.9456354299685,-59.5941944774341,10,10
2020-1-25,12:00:00,57.4675005470255,-59.181346280722,10,10
2020-1-26,12:00:00,57.6174824550998,-59.2172406512878,10,10
2020-1-27,12:00:00,60.8458554287633,-60.1760162803984,10,10
2020-1-28,12:00:00,74.6662854598301,-63.5135761096624,10,10
2020-1-29,12:00:00,90.3894942454689,-61.2022448310547,10,10
2020-1-30,12:00:00,94.9742003948042,-60.8159370060646,10,10
2020-1-31,12:00:00,97.8695404443203,-63.5195766225267,10,10
2020-2-1,12:00:00,116.92283074728,54.0260690077889,10,10
2020-2-2,12:00:00,115.939358483259,53.6431774029289,10,10
2020-2-3,12:00:00,114.316108873842,53.1789399598746,10,10
2020-2-4,12:00:00,112.279743201937,54.2760354157469,10,10
2020-2-5,12:00:00,106.195692075477,56.0432611376879,10,10
2020-2-6,12:00:00,98.7456649677026,64.2099568294013,10,10
2020-2-7,12:00:00,84.4182828479747,63.074026433307,10,10
2020-2-8,12:00:00,77.6225023416359,62.7253519757029,10,10
2020-2-9,12:00:00,54.567401535762,-58.6877674417387,10,10
2020-2-10,12:00:00,40.3124849122128,-58.6334679562288,10,10
2020-2-11,12:00:00,29.3166214111473,-31.6836585310872,10,10
