date,time,Tx(GONG),Ty(GONG),Tx(HMI),Ty(HMI),lon(GONG),lat(GONG),elon(GONG),elat(GONG),lon(HMI),lat(HMI),elon(HMI),elat(HMI)
2020-02-02,00:00:00,nan,nan,529.9628308663371,-816.5836528283521,119.69722934952995,-3.0337592396312867,0.0,0.0,106.95700000000001,-56.648999999999994,0.1674,0.1897
2020-02-03,00:00:00,nan,nan,nan,nan,120.93064370022594,60.59978251622457,0.0,0.0,107.088,-56.6027,0.1487,0.3074
2020-02-04,00:00:00,nan,nan,nan,nan,119.08930573563777,62.66433059843213,0.0,0.0,104.993,-56.1008,0.1504,7.4435
2020-02-05,00:00:00,nan,nan,nan,nan,113.57174579084592,61.80050687456847,0.0,0.0,nan,nan,nan,nan
2020-02-06,00:00:00,nan,nan,nan,nan,105.367077249687,64.57279268920746,0.0,0.0,nan,nan,nan,nan
2020-02-07,00:00:00,nan,nan,nan,nan,94.7810049307161,65.19829049836281,0.0,0.0,nan,nan,nan,nan
2020-02-08,00:00:00,nan,nan,nan,nan,81.15714742731117,63.50247496113498,0.0,0.0,nan,nan,nan,nan
2020-02-09,00:00:00,nan,nan,nan,nan,74.84487233017373,61.50227207792092,0.0,0.0,nan,nan,nan,nan
2020-02-10,00:00:00,nan,nan,nan,nan,71.21159349697746,60.56689166415558,0.0,0.0,nan,nan,nan,nan
2020-02-11,00:00:00,nan,nan,nan,nan,65.94249636268503,62.47582658037466,0.0,0.0,nan,nan,nan,nan
2020-02-12,00:00:00,nan,nan,nan,nan,49.23534518698187,0.2950680760580032,0.0,0.0,nan,nan,nan,nan
2020-02-13,00:00:00,nan,nan,nan,nan,24.0495634640288,-55.04128310524832,0.0,0.0,nan,nan,nan,nan
2020-02-14,00:00:00,nan,nan,nan,nan,9.96871002499193,-56.08363137625136,0.0,0.0,nan,nan,nan,nan
2020-02-15,00:00:00,nan,nan,nan,nan,353.4442754745858,-35.158500732222535,0.0,0.0,nan,nan,nan,nan
2020-02-16,00:00:00,nan,nan,nan,nan,353.21831429211477,-32.665891741622104,0.0,0.0,nan,nan,nan,nan
2020-02-17,00:00:00,nan,nan,nan,nan,350.55545964749086,-32.31447119298676,0.0,0.0,nan,nan,nan,nan
2020-02-18,00:00:00,nan,nan,nan,nan,348.1465628294925,-32.508629630599025,0.0,0.0,nan,nan,nan,nan
2020-02-19,00:00:00,nan,nan,nan,nan,346.5856297259866,-33.210990879148476,0.0,0.0,nan,nan,nan,nan
2020-02-20,00:00:00,nan,nan,nan,nan,345.47740884154393,-36.077181212425096,0.0,0.0,nan,nan,nan,nan
2020-02-21,00:00:00,nan,nan,nan,nan,309.59625527858,1.8600305523508955,0.0,0.0,nan,nan,nan,nan
2020-02-22,00:00:00,nan,nan,nan,nan,296.2465668443884,57.33238813766985,0.0,0.0,nan,nan,nan,nan
2020-02-23,00:00:00,nan,nan,nan,nan,293.05579397756617,58.64553601585064,0.0,0.0,nan,nan,nan,nan
2020-02-24,00:00:00,nan,nan,nan,nan,283.68780528247817,61.69319321983168,0.0,0.0,nan,nan,nan,nan
2020-02-25,00:00:00,nan,nan,nan,nan,266.6139920965158,64.45770450629698,0.0,0.0,nan,nan,nan,nan
2020-02-26,00:00:00,nan,nan,nan,nan,249.21883837690558,64.47365923512443,0.0,0.0,nan,nan,nan,nan
2020-02-27,00:00:00,nan,nan,nan,nan,233.46534083445368,63.103525380939644,0.0,0.0,nan,nan,nan,nan
