date,time,lon,lat,elon,elat,HelioprojectiveTx,HelioprojectiveTy
2020-01-01,00:00:00,10.640968772438324,-29.25798238867347,5.949384763786055,4.9278995663355145,-740.1529768072069,-455.4254691622158
2020-01-02,00:00:00,7.013621900983948,-30.184141193483967,87.97936401660769,3.2504302693154945,-653.9555038388353,-462.50524534746893
2020-01-03,00:00:00,357.84426185703876,-31.86193164420499,167.3606434715772,4.161776898531302,-604.3424635170959,-484.07219614892296
2020-01-04,00:00:00,354.03642672953157,-33.98951332255967,19.08969372599458,39.84681051682852,-491.7397058478091,-509.2018203347468
2020-01-05,00:00:00,299.5708904558574,40.082055102146384,5.380792528255503,7.550844429341399,-732.0756392923649,636.151238637581
2020-01-06,00:00:00,292.6761934724213,22.19184392423587,2.3658729741854043,4.342773656498208,-861.6726615217049,385.0934797660418
2020-01-07,00:00:00,290.32618069322916,21.61172670998609,0.9053874304907227,1.0056065984566982,-798.6364699320402,386.7672906529116
2020-01-08,00:00:00,285.90553212240155,22.269243621214635,0.9198633838380642,1.7594296069543576,-720.4295383824501,405.591866007934
2020-01-09,00:00:00,277.8311525863005,26.51398280470254,1.9658788875873388,3.4844254988758525,-646.9232035486493,475.29051962312747
2020-01-10,00:00:00,272.50958969466467,35.589341377157155,5.415770482565429,12.54080508122755,-509.2673826154787,610.1302559716705
2020-01-11,00:00:00,241.52174576111,56.41676802404822,9.642986581952922,10.095799872821978,-456.22332598106004,832.0244285596752
2020-01-12,00:00:00,224.0695929456081,53.439329272199444,3.112846541285463,13.917047045644189,-513.1333023943007,802.1661202760267
2020-01-13,00:00:00,212.71521233570658,50.37920855848891,4.018122549921885,12.638603386377278,-539.8550694216974,773.313009494201
2020-01-14,00:00:00,199.06902002390115,52.8664031358158,4.4127596440537005,2.6390240938226928,-513.3954760157503,798.2816701926162
2020-01-15,00:00:00,186.79776982471478,52.10144873520392,2.547312390966448,4.847293525857087,-517.7262693007942,791.8084743723348
2020-01-16,00:00:00,176.63451084245605,52.396560676676295,3.74845779721729,3.7218959371193776,-497.8428677706979,797.2982009760883
2020-01-17,00:00:00,168.10882038821327,52.49192944966655,2.8362266041861175,2.494664194263786,-468.7520245476626,801.9658989339622
2020-01-18,00:00:00,159.98357908983687,54.22980827828378,4.056956837040086,13.32897861220874,-417.4177368201781,822.0777065395417
2020-01-19,00:00:00,151.30172933505716,56.93899387869364,14.058506174611516,40.56895068134356,-359.92221910879016,848.8360268913606
2020-01-20,00:00:00,121.75000453523555,1.048208075152884,8.930169829762702,42.233510183510944,-836.568389437627,61.56551486513034
2020-01-21,00:00:00,111.81534702221265,-45.13062043417357,4.881742854497879,29.12387496213061,-569.0726978343446,-655.3488432446155
2020-01-22,00:00:00,94.55316354126091,-46.971463451792964,2.091980388883734,27.206407678972454,-575.6782291652635,-680.8641023420793
2020-01-23,00:00:00,87.64900394970411,-48.34138420883264,1.9060986139590415,27.234354316523255,-521.8372583952732,-691.3922975061508
2020-01-24,00:00:00,79.61984370785542,-48.805209091296014,3.6531205514190668,13.183575208825184,-480.7746698872652,-692.1473185167869
2020-01-25,00:00:00,71.74017402504246,-50.236570421196866,4.523830681605045,5.754989026903286,-426.6815210923087,-704.4751685382671
2020-01-26,00:00:00,67.95873490922943,-51.966438528163344,5.954531548028954,5.804391742153902,-333.8438141196966,-717.9636014456192
2020-01-27,00:00:00,67.5898467023417,-52.08545618219783,6.300032558428178,5.646344593807537,-214.0657528983429,-712.6653503812328
2020-01-28,00:00:00,72.25174473072121,-50.46915917560707,4.597387158675613,5.488651949343744,-33.172439297428355,-688.7917773618146
2020-01-29,00:00:00,83.78819452114695,-50.06680277167543,2.96503316853072,5.183602820897119,231.35135330435065,-687.0735934668877
2020-01-30,00:00:00,94.61109507785093,-48.129497912906494,2.0594220002678054,5.2439244035441055,465.8835599342498,-677.0503121126617
2020-01-31,00:00:00,112.26132884642229,-46.50287301428088,4.806648880380679,4.942813490589785,652.3280385971259,-687.2445716576285
2020-02-01,00:00:00,115.70441619290487,-35.18038658272023,2.4854966153974343,5.917219894020741,794.7193688732431,-562.3770672439613
2020-02-02,00:00:00,116.43568905821434,-34.215805165027696,1.559418513332351,8.130897390025993,nan,nan
2020-02-03,00:00:00,116.37273831227553,-34.28714215911409,2.835839630092988,23.940390258139722,nan,nan
2020-02-04,00:00:00,116.19560023318026,-35.207561972985594,2.2318468484336726,24.830420041121464,nan,nan
2020-02-05,00:00:00,111.49463381449718,-47.18123242748194,4.5353958481860435,27.645807596171405,nan,nan
2020-02-06,00:00:00,97.57965170640082,-47.80929944912002,2.3879763341511713,27.596133657996944,nan,nan
2020-02-07,00:00:00,91.2740407909089,-47.55942474174706,1.6074121875583756,12.443192923295804,nan,nan
2020-02-08,00:00:00,86.35263709300561,-48.746051104551064,2.5445768288164916,13.024410995777489,nan,nan
2020-02-09,00:00:00,77.150545936582,-48.620564539848544,3.8686380934823954,13.380658243973752,nan,nan
2020-02-10,00:00:00,67.5565513706392,-51.45810709118634,5.886524683462187,27.3535784663082,nan,nan
2020-02-11,00:00:00,54.38834911398865,-51.61567432777134,7.0263922640959215,27.273879591740783,nan,nan
2020-02-12,00:00:00,43.50336507377617,-50.2587668789072,3.3934200151465967,27.134451810423787,nan,nan
2020-02-13,00:00:00,32.52619095121965,-48.262738864900946,4.971519097531452,26.111166750969286,nan,nan
2020-02-14,00:00:00,18.794193498468218,-36.641729892468376,9.507944425275573,7.62158565108469,nan,nan
2020-02-15,00:00:00,10.421886195231409,-29.458652698537268,6.000902212930072,4.797244949738986,nan,nan
