date,time,lon,lat,elon,elat
2020-01-20,12:00:00,113.40,-59.43,0.00,0.00
2020-01-21,12:00:00,93.24,-54.33,0.00,0.00
2020-01-22,12:00:00,89.70,-44.62,0.00,0.00
2020-01-23,12:00:00,85.34,-48.75,0.00,0.00
2020-01-24,12:00:00,78.02,-55.42,0.00,0.00
2020-01-25,12:00:00,68.83,-56.80,0.00,0.00
2020-01-26,12:00:00,65.70,-56.57,0.00,0.00
2020-01-27,12:00:00,68.59,-56.92,0.00,0.00
2020-01-28,12:00:00,79.98,-54.65,0.00,0.00
2020-01-29,12:00:00,88.32,-48.28,0.00,0.00
2020-01-30,12:00:00,96.41,-55.15,0.00,0.00
2020-01-31,12:00:00,111.02,-59.17,0.00,0.00
2020-02-01,12:00:00,117.97,-59.40,0.00,0.00
2020-02-02,12:00:00,119.75,-51.16,0.00,0.00
2020-02-03,12:00:00,116.11,-59.85,0.00,0.00
2020-02-04,12:00:00,107.26,-57.92,0.00,0.00
2020-02-05,12:00:00,96.86,-54.71,0.00,0.00
2020-02-06,12:00:00,90.44,-47.88,0.00,0.00
2020-02-07,12:00:00,89.15,-44.87,0.00,0.00
2020-02-08,12:00:00,84.39,-49.32,0.00,0.00
2020-02-09,12:00:00,73.35,-58.10,0.00,0.00
2020-02-10,12:00:00,58.88,-55.94,0.00,0.00
