date,time,lon,lat,elon,elat
2020-1-15,12:00:00,165.05775349376,63.2581953444821,10,10
2020-1-16,12:00:00,157.151957524294,49.4475980405459,10,10
2020-1-17,12:00:00,151.166484772664,61.960863610692,10,10
2020-1-18,12:00:00,139.561689311265,61.6951184730511,10,10
2020-1-19,12:00:00,114.428594024502,69.0004708502916,10,10
2020-1-20,12:00:00,106.066385203892,60.0974635853795,10,10
2020-1-21,12:00:00,98.7193165057953,58.5951561158443,10,10
2020-1-22,12:00:00,89.3457563811323,58.0121777626158,10,10
2020-1-23,12:00:00,69.9363763305648,2.7515889353424,10,10
2020-1-24,12:00:00,65.7952669958295,-55.5099622939832,10,10
2020-1-25,12:00:00,61.1714441384351,-53.9182798059994,10,10
2020-1-26,12:00:00,61.6727191237755,-54.3923911604297,10,10
2020-1-27,12:00:00,69.8305842639276,-58.242946562045,10,10
2020-1-28,12:00:00,83.3528956421445,-50.593530609042,10,10
2020-1-29,12:00:00,95.6873228468243,-52.9874772394613,10,10
2020-1-30,12:00:00,105.732805059887,-55.6078934087376,10,10
2020-1-31,12:00:00,114.355770991255,-59.6428717822814,10,10
2020-2-1,12:00:00,121.376528188162,-31.8951140485581,10,10
2020-2-2,12:00:00,111.705418192884,64.0853711384326,10,10
2020-2-3,12:00:00,110.714779433916,61.9524578433276,10,10
2020-2-4,12:00:00,105.828554819677,59.0453487894831,10,10
2020-2-5,12:00:00,101.509002384567,58.5386811578411,10,10
2020-2-6,12:00:00,95.5740151001131,59.4416748585245,10,10
2020-2-7,12:00:00,74.7830099989316,2.58817374945089,10,10
2020-2-8,12:00:00,67.470097525743,-56.2972807710735,10,10
2020-2-9,12:00:00,50.6950145770613,-33.7450051419102,10,10
2020-2-10,12:00:00,41.7631320469898,-40.7774437275839,10,10
2020-2-11,12:00:00,16.6539226861094,-22.8803693253789,10,10
