date,time,lon,lat,elon,elat
2020-01-20,12:00:00,111.07,-60.78,0.00,0.00
2020-01-21,12:00:00,96.62,-59.43,0.00,0.00
2020-01-22,12:00:00,87.71,-56.72,0.00,0.00
2020-01-23,12:00:00,82.22,-58.05,0.00,0.00
2020-01-24,12:00:00,75.55,-59.28,0.00,0.00
2020-01-25,12:00:00,68.03,-59.28,0.00,0.00
2020-01-26,12:00:00,65.24,-59.32,0.00,0.00
2020-01-27,12:00:00,67.87,-59.45,0.00,0.00
2020-01-28,12:00:00,77.62,-59.03,0.00,0.00
2020-01-29,12:00:00,86.76,-57.83,0.00,0.00
2020-01-30,12:00:00,97.82,-59.90,0.00,0.00
2020-01-31,12:00:00,109.28,-61.19,0.00,0.00
2020-02-01,12:00:00,115.98,-61.68,0.00,0.00
2020-02-02,12:00:00,116.58,-61.76,0.00,0.00
2020-02-03,12:00:00,113.39,-61.41,0.00,0.00
2020-02-04,12:00:00,106.46,-60.26,0.00,0.00
2020-02-05,12:00:00,98.84,-59.83,0.00,0.00
2020-02-06,12:00:00,91.39,-59.02,0.00,0.00
2020-02-07,12:00:00,86.49,-56.28,0.00,0.00
2020-02-08,12:00:00,80.79,-58.43,0.00,0.00
2020-02-09,12:00:00,71.72,-59.65,0.00,0.00
2020-02-10,12:00:00,59.81,-58.78,0.00,0.00
