date,time,lon,lat,elon,elat
2020-1-15,12:00:00,172.578427164313,-60.2205098366679,10,10
2020-1-16,12:00:00,153.928619414468,-59.9243106632591,10,10
2020-1-17,12:00:00,136.70563780667,-60.8407903821502,10,10
2020-1-18,12:00:00,125.539141677624,-59.9660046549002,10,10
2020-1-19,12:00:00,112.451427976999,-61.4232655761991,10,10
2020-1-20,12:00:00,99.6490620537312,-58.2263269447802,10,10
2020-1-21,12:00:00,88.7455337210169,-57.2360231281303,10,10
2020-1-22,12:00:00,83.0030882969834,-56.4562228294941,10,10
2020-1-23,12:00:00,75.7821068417728,-57.6611534017102,10,10
2020-1-24,12:00:00,66.7759027116347,-57.6673181060755,10,10
2020-1-25,12:00:00,61.5490211995581,-56.8264589924507,10,10
2020-1-26,12:00:00,61.7208893614813,-56.9510160981105,10,10
2020-1-27,12:00:00,69.4329221500843,-57.9526422600225,10,10
2020-1-28,12:00:00,81.5065293687242,-57.1905719630651,10,10
2020-1-29,12:00:00,90.4173469796575,-58.0328723977763,10,10
2020-1-30,12:00:00,102.488926809122,-59.1013414843865,10,10
2020-1-31,12:00:00,109.336244071183,-60.2470765467404,10,10
2020-2-1,12:00:00,112.201058480779,-61.5077318546251,10,10
2020-2-2,12:00:00,109.987031596448,-60.4548389712727,10,10
2020-2-3,12:00:00,106.146182573817,-59.1699462441117,10,10
2020-2-4,12:00:00,99.9800594629166,-58.3912380793595,10,10
2020-2-5,12:00:00,92.5651855775934,-58.0070256281707,10,10
2020-2-6,12:00:00,86.1801801018727,-56.5962032695082,10,10
2020-2-7,12:00:00,80.9556166715779,-56.9530949290517,10,10
2020-2-8,12:00:00,70.5784420503116,-57.8311099099166,10,10
2020-2-9,12:00:00,57.6526286450049,-55.5757597532272,10,10
2020-2-10,12:00:00,47.6902458367724,-53.9776970447524,10,10
2020-2-11,12:00:00,41.4045365388401,-51.4497915307302,10,10
