date,time,lon,lat,elon,elat
2020-1-15,12:00:00,163.427861155519,-21.2970776144158,10,10
2020-1-16,12:00:00,156.452698812163,-25.082509572576,10,10
2020-1-17,12:00:00,150.141153167043,-25.6700996321826,10,10
2020-1-18,12:00:00,122.36885422247,58.3831989950374,10,10
2020-1-19,12:00:00,115.157876294564,57.1536456370617,10,10
2020-1-20,12:00:00,105.525023380737,57.8779582453732,10,10
2020-1-21,12:00:00,98.0494548852889,56.8116626889237,10,10
2020-1-22,12:00:00,93.0642861178674,58.5586651345429,10,10
2020-1-23,12:00:00,84.0024046840275,61.790104449711,10,10
2020-1-24,12:00:00,78.6012992438439,63.323104723495,10,10
2020-1-25,12:00:00,73.5242594975773,63.1067893865613,10,10
2020-1-26,12:00:00,57.5358439409132,-55.2664445726482,10,10
2020-1-27,12:00:00,60.51157947591,-56.126356690402,10,10
2020-1-28,12:00:00,72.0360006225794,-60.7929306550435,10,10
2020-1-29,12:00:00,90.5606063996719,-63.4127319628687,10,10
2020-1-30,12:00:00,109.651437100678,-64.8884462468389,10,10
2020-1-31,12:00:00,122.543956270544,-66.3637529610763,10,10
2020-2-1,12:00:00,127.531858464084,-65.6601784849219,10,10
2020-2-2,12:00:00,113.102551053872,57.3565072718188,10,10
2020-2-3,12:00:00,109.717223683165,58.2608802531513,10,10
2020-2-4,12:00:00,105.553397381934,57.7141852679679,10,10
2020-2-5,12:00:00,99.4774300188788,57.3089519726936,10,10
2020-2-6,12:00:00,96.9338953698919,57.0485038981623,10,10
2020-2-7,12:00:00,91.2440112046044,59.6263167396035,10,10
2020-2-8,12:00:00,81.3291029202099,62.4734514420043,10,10
2020-2-9,12:00:00,70.9383013283245,62.9851958552688,10,10
2020-2-10,12:00:00,54.8646772336803,62.8573239199445,10,10
2020-2-11,12:00:00,40.4292810460199,-46.3182010424605,10,10
