date,time,lon,lat,elon,elat
2020-01-31,17:58:07.679990,101.303,-58.341,0.4433,0.6997
2020-01-31,19:28:50.879997,101.746,-58.323,0.4245,0.6269
2020-01-31,21:01:43.679985,102.171,-58.3959,0.4059,0.7713
2020-01-31,22:33:44.639980,101.746,-58.323,0.4245,0.6269
2020-02-01,00:08:55.680015,102.171,-58.3959,0.4059,0.7713
2020-02-01,01:40:22.079989,102.577,-58.3968,0.3877,0.5952
2020-02-01,03:11:39.840018,102.964,-58.4293,0.7213,0.6228
2020-02-01,04:07:49.440007,103.334,49.515,0.3517,107.56
2020-02-01,05:18:31.680003,103.686,49.3303,0.3341,107.375
2020-02-01,06:33:41.759985,104.02,49.1793,0.3167,107.32
2020-02-01,07:06:31.680019,104.337,49.1998,0.2996,107.372
2020-02-01,08:19:40.800006,104.636,49.0849,0.2827,107.257
2020-02-01,09:12:48.959981,104.919,49.0733,0.2827,107.178
2020-02-01,10:34:36.480013,105.185,48.9807,0.266,106.954
2020-02-01,11:45:10.079983,105.434,48.9532,0.2495,106.744
2020-02-01,11:53:48.479987,105.668,49.1036,0.4829,106.894
2020-02-01,13:32:00.959996,105.885,49.0165,0.2173,106.73
2020-02-01,15:08:12.480008,106.087,48.9315,0.2017,106.605
2020-02-01,15:37:17.759981,106.273,49.0526,0.3878,2.5735
2020-02-01,17:31:20.639984,106.444,48.9092,0.357,2.7222
2020-02-01,18:14:58.560002,106.6,49.0006,0.3267,2.5128
2020-02-01,18:50:49.920009,106.74,49.1164,0.4677,2.122
2020-02-01,20:25:35.040008,106.867,49.1002,0.4233,2.2865
2020-02-01,21:14:23.999981,106.6,49.0006,0.2675,2.2785
2020-02-01,21:42:46.079986,106.74,49.1164,0.4677,2.1627
2020-02-01,23:20:06.720002,106.867,49.1002,0.4233,2.1382
2020-02-02,00:08:21.119994,106.979,49.1622,0.3796,2.2245
2020-02-02,01:00:46.080002,107.077,49.2204,0.4776,2.1598
2020-02-02,03:19:43.680001,107.161,49.0705,0.2942,2.1579
2020-02-02,03:53:51.359982,107.232,49.22,0.3648,2.1226
2020-02-02,04:46:16.319991,107.289,49.302,0.3098,1.9619
2020-02-02,06:57:36.000003,107.333,49.1958,0.1716,1.8802
2020-02-02,07:44:06.720010,107.364,49.3172,0.2027,1.7588
2020-02-02,08:59:51.360015,107.382,49.3263,0.1504,1.9209
2020-02-02,09:33:50.400011,107.388,49.4969,0.0992,1.7503
2020-02-02,10:43:06.239992,107.382,49.5365,0.0928,1.5163
2020-02-02,13:11:34.079988,107.363,49.3926,0.0005,1.7079
2020-02-02,14:03:50.400011,107.333,49.507,0.0489,1.6658
2020-02-02,14:44:09.600005,107.292,49.665,0.0901,1.4001
2020-02-02,15:48:14.399992,107.239,49.7365,0.143,1.3506
2020-02-02,16:53:36.960007,107.175,49.8076,0.1887,1.319
2020-02-02,19:31:35.039999,107.1,49.6584,0.1917,1.7063
2020-02-02,20:52:22.080013,107.014,49.6854,0.2771,1.6651
2020-02-02,22:22:30.719999,107.1,49.6584,0.2334,1.7063
2020-02-02,23:43:17.760013,107.014,49.6854,0.2771,1.6651
2020-02-03,00:40:19.199994,106.919,49.7883,0.32,1.6867
2020-02-03,01:24:57.599991,106.813,49.9294,0.4261,1.552
2020-02-03,02:48:02.880011,106.697,49.9951,0.4782,1.4445
2020-02-03,04:27:24.479983,106.57,50.0734,0.4441,1.6327
2020-02-03,06:09:56.159993,106.435,50.1895,0.4839,1.4647
2020-02-03,07:52:01.920007,106.29,50.2817,0.3182,1.4127
2020-02-03,09:33:15.839989,106.135,50.2874,0.5176,1.4955
2020-02-03,11:19:14.880010,105.971,50.3818,0.4634,1.5877
2020-02-03,13:05:48.480012,105.799,50.4518,0.3713,1.5177
2020-02-03,14:52:13.439988,105.618,50.6384,0.3882,1.194
2020-02-03,16:41:05.279996,105.428,50.7115,0.3713,1.5411
2020-02-03,18:32:41.280008,105.229,50.7449,0.4209,1.6904
2020-02-03,20:22:07.679998,105.023,50.8604,0.4369,1.6913
2020-02-03,21:45:56.159985,105.229,50.7449,0.4209,1.6904
2020-02-03,23:39:15.839981,105.023,50.8604,0.5946,1.6913
2020-02-04,01:37:46.560012,104.808,50.9089,0.4523,1.474
2020-02-04,03:20:00.960012,104.586,51.1133,0.7121,1.3459
2020-02-04,05:21:07.200020,104.356,51.1222,0.9932,1.6728
2020-02-04,06:47:48.479995,104.119,51.3408,0.7557,1.5398
2020-02-04,08:33:30.240005,103.874,51.4059,1.0499,1.7353
2020-02-04,10:09:41.760018,103.622,51.5002,1.0776,1.8846
2020-02-04,11:30:54.719988,103.363,51.6381,1.1048,1.8409
2020-02-04,13:11:42.720013,103.097,51.6764,0.8388,1.6415
2020-02-04,14:52:39.359984,102.824,51.7019,1.1581,1.8116
2020-02-04,15:33:24.480015,102.544,51.9323,0.8785,1.7053
2020-02-04,16:54:11.519988,102.258,52.0008,0.8979,1.6629
2020-02-04,18:05:45.600016,101.965,52.0815,0.605,1.6666
2020-02-04,18:05:54.240002,101.666,52.539,0.3057,1.2091
2020-02-04,18:06:02.879987,101.36,52.6391,0.605,1.109
2020-02-04,18:06:11.520013,101.048,52.7379,0.6175,1.0102
2020-02-04,18:06:20.159998,100.73,52.8291,0.9355,0.919
2020-02-04,18:31:58.080001,100.406,52.8702,1.007,0.8779
2020-02-04,18:32:06.719986,100.076,53.0804,1.2837,0.6677
2020-02-04,18:32:15.360011,99.7408,53.5725,1.6194,0.5488
2020-02-04,18:32:23.999997,99.3994,53.6025,1.9608,0.5188
2020-02-04,18:32:32.639982,99.0525,53.7676,2.3077,0.3537
2020-02-04,20:46:01.920016,98.7001,53.8338,2.0303,0.3848
