date,time,lon,lat,elon,elat,HelioprojectiveTx,HelioprojectiveTy
2020-01-01,00:00:00,18.244138636384278,24.87280807622059,0.0,0.0,-708.2442734353244,440.57439964961117
2020-01-02,00:00:00,12.274088174601879,57.3509375303573,0.0,0.0,-377.11844767956063,845.2980200739788
2020-01-03,00:00:00,347.49235328364904,61.566702725943365,0.0,0.0,-390.18601288832724,871.8607429131763
2020-01-04,00:00:00,321.36407845447894,51.957850624109064,0.0,0.0,-567.4192158905789,782.4548953406776
2020-01-05,00:00:00,305.94187625147816,38.906073278046044,0.0,0.0,-727.026960705407,628.9491376828852
2020-01-06,00:00:00,297.01794031498576,24.95455405454526,0.0,0.0,-823.5413471194915,433.0629070862148
2020-01-07,00:00:00,290.5437798885458,21.057873095886475,0.0,0.0,-806.3751472199801,381.2951570764432
2020-01-08,00:00:00,284.4612541884444,21.901901262657713,0.0,0.0,-739.7392974360846,400.75609896677463
2020-01-09,00:00:00,273.67027889684255,26.976792238588867,0.0,0.0,-687.3347944268025,480.4152098408563
2020-01-10,00:00:00,272.08683575215576,37.71530062640739,0.0,0.0,-503.0410644544754,641.9502977190068
2020-01-11,00:00:00,223.86875684736688,-32.13405760127892,0.0,0.0,-804.3824602498207,-506.09466847720495
2020-01-12,00:00:00,213.97122636361576,-27.310365914852255,0.0,0.0,-826.0792698550504,-427.777090061213
2020-01-13,00:00:00,210.76850385907625,-22.76745883927395,0.0,0.0,-802.0330968024209,-348.2644819240947
2020-01-14,00:00:00,199.47270865106563,-24.298006163491074,0.0,0.0,-773.8694630002137,-367.66741807753607
2020-01-15,00:00:00,196.06294351548596,-25.515715731513087,0.0,0.0,-680.9827960429247,-376.4693394351953
2020-01-16,00:00:00,193.723752616179,-28.351276845143527,0.0,0.0,-550.4174883475062,-411.4168503573032
2020-01-17,00:00:00,188.60672306835446,-59.18943576346064,0.0,0.0,-262.9439839965198,-805.2671661750483
2020-01-18,00:00:00,143.91583141973763,62.67610219169673,0.0,0.0,-399.80076745548286,881.9465891694277
2020-01-19,00:00:00,131.62171072559542,63.9542235425701,0.0,0.0,-379.02062139706686,890.6848308707948
2020-01-20,00:00:00,121.76881675301094,63.83907461416254,0.0,0.0,-369.0013353195973,893.5933214323297
2020-01-21,00:00:00,106.25765137745523,63.90491284058703,0.0,0.0,-378.56361134164035,896.8100231446489
2020-01-22,00:00:00,90.45466477991023,61.85416303491349,0.0,0.0,-415.21751496195793,879.4558224872363
2020-01-23,00:00:00,80.4127995444295,60.44712841818023,0.0,0.0,-422.626239157049,872.5916093483951
2020-01-24,00:00:00,69.91356507564089,57.68724955205768,0.0,0.0,-444.7315230704844,850.789152878832
2020-01-25,00:00:00,65.19807921744446,54.17424537586435,0.0,0.0,-435.0264389170334,822.6275556542938
2020-01-26,00:00:00,62.5635325086177,53.332327254835306,0.0,0.0,-368.2910824336577,824.648154001179
2020-01-27,00:00:00,70.23325691444795,-55.501786989680255,0.0,0.0,-174.27340106340125,-754.7993678766052
2020-01-28,00:00:00,73.5833730993932,-53.43499178148108,0.0,0.0,-17.54344040947035,-724.3443024373495
2020-01-29,00:00:00,80.44589929216494,-50.880993641288335,0.0,0.0,195.0252846652758,-700.7288000578679
2020-01-30,00:00:00,84.1095930991873,-55.00254419993806,0.0,0.0,322.87904460107137,-750.6372150994702
2020-01-31,00:00:00,96.46809915315367,-58.83582974820073,0.0,0.0,442.87092182670153,-810.0201542797379
2020-02-01,00:00:00,102.07651376051884,-60.59692014907001,0.0,0.0,473.6915611532312,-841.2133292551864
2020-02-02,00:00:00,104.49952245575446,-61.87285233535873,0.0,0.0,460.07907388030594,-863.4302960987824
2020-02-03,00:00:00,103.26308082702343,-61.49867326631017,0.0,0.0,nan,nan
2020-02-04,00:00:00,115.29185332928805,-1.2473192618808977,0.0,0.0,nan,nan
2020-02-05,00:00:00,110.0400870499889,-0.8198221589660745,0.0,0.0,nan,nan
2020-02-06,00:00:00,103.51665906951537,-0.44222212191991206,0.0,0.0,nan,nan
2020-02-07,00:00:00,96.03462647507021,-0.5462036518984584,0.0,0.0,nan,nan
2020-02-08,00:00:00,78.19032447508185,60.644150803972806,0.0,0.0,nan,nan
2020-02-09,00:00:00,67.98447088206218,56.11672314858698,0.0,0.0,nan,nan
2020-02-10,00:00:00,62.56593788901112,53.03909072366302,0.0,0.0,nan,nan
2020-02-11,00:00:00,55.66963813893972,54.007522320594276,0.0,0.0,nan,nan
2020-02-12,00:00:00,41.77506723042026,56.107532632122265,0.0,0.0,nan,nan
2020-02-13,00:00:00,33.41019711265527,40.663980980164894,0.0,0.0,nan,nan
2020-02-14,00:00:00,18.599532834984434,24.794533830823212,0.0,0.0,nan,nan
2020-02-15,00:00:00,18.279564429413252,24.976190734933326,0.0,0.0,nan,nan
2020-02-16,00:00:00,18.115383455971333,28.452116689181377,0.0,0.0,nan,nan
2020-02-17,00:00:00,0.16765306965921895,59.74684991769645,0.0,0.0,nan,nan
2020-02-18,00:00:00,330.6616558626394,59.40201478339859,0.0,0.0,nan,nan
2020-02-19,00:00:00,318.5359575339107,50.22266810451046,0.0,0.0,nan,nan
2020-02-20,00:00:00,302.3024981988416,33.25569389130852,0.0,0.0,nan,nan
2020-02-21,00:00:00,297.09740567818875,24.733933150063056,0.0,0.0,nan,nan
2020-02-22,00:00:00,291.3518690830051,21.084093576465577,0.0,0.0,nan,nan
2020-02-23,00:00:00,287.2969172644457,20.725712921803318,0.0,0.0,nan,nan
2020-02-24,00:00:00,281.88893123881405,23.636050163742524,0.0,0.0,nan,nan
