date,time,lon,lat,elon,elat
2020-01-20,12:00:00,110.93,-65.42,0.00,0.00
2020-01-21,12:00:00,96.65,-63.62,0.00,0.00
2020-01-22,12:00:00,87.42,-62.16,0.00,0.00
2020-01-23,12:00:00,80.56,-61.75,0.00,0.00
2020-01-24,12:00:00,73.57,-62.52,0.00,0.00
2020-01-25,12:00:00,66.71,-62.90,0.00,0.00
2020-01-26,12:00:00,64.16,-62.56,0.00,0.00
2020-01-27,12:00:00,66.65,-62.93,0.00,0.00
2020-01-28,12:00:00,75.72,-62.41,0.00,0.00
2020-01-29,12:00:00,86.04,-62.16,0.00,0.00
2020-01-30,12:00:00,97.60,-63.84,0.00,0.00
2020-01-31,12:00:00,109.11,-65.70,0.00,0.00
2020-02-01,12:00:00,115.38,-64.95,0.00,0.00
2020-02-02,12:00:00,116.08,-64.87,0.00,0.00
2020-02-03,12:00:00,112.96,-65.51,0.00,0.00
2020-02-04,12:00:00,105.26,-64.85,0.00,0.00
2020-02-05,12:00:00,98.95,-63.72,0.00,0.00
2020-02-06,12:00:00,92.36,-63.09,0.00,0.00
2020-02-07,12:00:00,85.57,-61.85,0.00,0.00
2020-02-08,12:00:00,79.16,-61.74,0.00,0.00
2020-02-09,12:00:00,70.15,-62.91,0.00,0.00
2020-02-10,12:00:00,60.10,-61.85,0.00,0.00
